CATEGORY,TIME,INDICATOR,SOURCE,DESCRIPTION,UNIT,MAP,GRAPH,FILE,OPTIONS,ID,AFG,ALB,DZA,AND,AGO,AIA,ATG,ARG,ARM,ABW,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BMU,BTN,BOL,BIH,BWA,BRA,VGB,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CYM,CAF,TCD,CHL,CHN,COL,COM,COG,COK,CRI,CIV,HRV,CUB,CYP,CZE,PRK,COD,DNK,DJI,DMA,DOM,ECU,EGY,SLV,GNQ,ERI,EST,ETH,FJI,FIN,FRA,GAB,GMB,GEO,DEU,GHA,GIB,GRC,GRD,GTM,GIN,GNB,GUY,HTI,VAT,HND,HKG,HUN,ISL,IND,IDN,IRN,IRQ,IRL,ISR,ITA,JAM,JPN,JOR,KAZ,KEN,KIR,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LIE,LTU,LUX,MAC,MDG,MWI,MYS,MDV,MLI,MLT,MHL,MRT,MUS,MEX,FSM,MCO,MNG,MNE,MSR,MAR,MOZ,MMR,NAM,NRU,NPL,NLD,ANT,NZL,NIC,NER,NGA,NIU,NOR,OMN,PAK,PLW,PSE,PAN,PNG,PRY,PER,PHL,POL,PRT,QAT,KOR,MDA,ROU,RUS,RWA,KNA,LCA,VCT,WSM,SMR,STP,SAU,SEN,SRB,SYC,SLE,SGP,SVK,SVN,SLB,SOM,ZAF,ESP,LKA,SDN,SUR,SWZ,SWE,CHE,SYR,TJK,THA,MKD,TLS,TGO,TKL,TON,TTO,TUN,TUR,TKM,TCA,TUV,UGA,UKR,ARE,GBR,TZA,USA,URY,UZB,VUT,VEN,VNM,YEM,ZMB,ZWE,GUF,ESH,TWN,GRL,EAZ,SJM,PRI,IMN,JEY,GGY,VIR,KOS,SSD,BRIICS,AFRIC,ASM,ASME,ATF,BEL-VLG,BEL-WAL,BLX,BVT,CCK,CXR,E21,EA15,EA17,EU15,EU25,EU27,EU28,EUR,FLK,FRO,G20,G7M,GLP,GUM,HMD,IOT,JPN2,MNP,MTQ,MYT,NCL,NFK,NMEC,NOC,OAVG,OEU,OECD,PYF,REU,ROW,SCG,SGS,SHN,SPM,OTO,WLD,XKO,YUG,
">>>Doctorate graduates (ISCED2011 level 8), science and engineering",Latest available,,,,,,,,,PHD_SCIENG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Doctorate graduates,(ISCED2011 level 8),  science, number",,,,,,,,,,,,,,,,934,,,1936,604,,,,,,,522,,,,,,,,,,,,,,,,2582,,,,,237,,79,,,,7,,,,,686,,,335,,,,,,,,,81,,,338,6503,,,,9094,,,316,,,,,,,,,,301,21,6361,,,,461,664,2637,,2440,,,,,,,,68,,,,,,77,25,,,,,,,,,,,767,,,,,,,,,,,,642,,419,,,,,492,,,,,,,,,,,931,,1643,,,9070,,,,,,,,25,,,,,,343,262,,,,3813,,,,,795,1068,,,,,,,,,,,1157,,,,,,,8493,,17238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Doctorate graduates, (ISCED2011 level 8), engineering, number",,,,,,,,,,,,,,,,154,,,1229,432,,,,,,,627,,,,,,,,,,,,,,,,1344,,,,,111,,74,,,,0,,,,,460,,,482,,,,,,,,,37,,,451,1795,,,,3060,,,281,,,,,,,,,,96,3,2294,,,,201,144,2034,,3669,,,,,,,,58,,,,,,121,9,,,,,,,,,,,633,,,,,,,,,,,,808,,175,,,,,153,,,,,,,,,,,857,,3248,,,5676,,,,,,,,17,,,,,,524,204,,,,925,,,,,915,466,,,,,,,,,,,628,,,,,,,3586,,9721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Women doctorate graduates,(ISCED2011 level 8),  science, number",,,,,,,,,,,,,,,,559,,,833,217,,,,,,,189,,,,,,,,,,,,,,,,1028,,,,,111,,28,,,,3,,,,,295,,,118,,,,,,,,,40,,,133,2602,,,,3486,,,119,,,,,,,,,,109,9,2281,,,,218,313,1335,,580,,,,,,,,37,,,,,,38,8,,,,,,,,,,,340,,,,,,,,,,,,241,,183,,,,,196,,,,,,,,,,,503,,518,,,,,,,,,,,8,,,,,,183,122,,,,1862,,,,,302,376,,,,,,,,,,,587,,,,,,,3872,,7078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Women doctorate graduates,(ISCED2011 level 8),  engineering, number",,,,,,,,,,,,,,,,68,,,342,114,,,,,,,175,,,,,,,,,,,,,,,,286,,,,,33,,13,,,,0,,,,,107,,,139,,,,,,,,,18,,,137,571,,,,593,,,72,,,,,,,,,,29,2,454,,,,42,45,701,,571,,,,,,,,19,,,,,,47,2,,,,,,,,,,,229,,,,,,,,,,,,218,,43,,,,,35,,,,,,,,,,,335,,459,,,,,,,,,,,1,,,,,,175,46,,,,303,,,,,264,120,,,,,,,,,,,216,,,,,,,875,,2266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Doctorate graduates,(ISCED2011 level 8),  science, number",,,,,,,,,,,,,,,,,,,1774,575,,,,,,,519,,,,,,,,,,,,,,,,2336,,,,,235,,,,,,,,,,,718,,,303,,,,,,,,,76,,,326,6398,,,,,,,291,,,,,,,,,,293,,,,,,512,654,2693,,2423,,,,,,,,53,,,,,,,29,,,,,,,,,,,786,,,,,,,,,,,,826,,357,,,,,569,,,,,,,,,,,727,,1629,,,,,,,,,,,,,,,,,289,213,,,,3475,,,,,,1115,,,,,,,,,,,1157,,,,,,,5776,,16731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Doctorate graduates, (ISCED2011 level 8), engineering, number",,,,,,,,,,,,,,,,,,,1074,483,,,,,,,561,,,,,,,,,,,,,,,,1211,,,,,78,,,,,,,,,,,545,,,416,,,,,,,,,33,,,388,1814,,,,,,,280,,,,,,,,,,99,,,,,,204,147,2036,,3561,,,,,,,,51,,,,,,,7,,,,,,,,,,,602,,,,,,,,,,,,1019,,130,,,,,9,,,,,,,,,,,580,,3138,,,,,,,,,,,,,,,,,550,154,,,,802,,,,,,492,,,,,,,,,,,628,,,,,,,2997,,9100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Women doctorate graduates,(ISCED2011 level 8),  science, number",,,,,,,,,,,,,,,,,,,797,200,,,,,,,181,,,,,,,,,,,,,,,,943,,,,,94,,,,,,,,,,,287,,,119,,,,,,,,,40,,,143,2546,,,,,,,97,,,,,,,,,,110,,,,,,231,300,1416,,573,,,,,,,,24,,,,,,,17,,,,,,,,,,,366,,,,,,,,,,,,276,,169,,,,,195,,,,,,,,,,,421,,481,,,,,,,,,,,,,,,,,145,91,,,,1648,,,,,,411,,,,,,,,,,,587,,,,,,,2229,,6848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Women doctorate graduates,(ISCED2011 level 8),  engineering, number",,,,,,,,,,,,,,,,,,,285,112,,,,,,,172,,,,,,,,,,,,,,,,263,,,,,29,,,,,,,,,,,123,,,123,,,,,,,,,9,,,106,573,,,,,,,76,,,,,,,,,,22,,,,,,48,54,722,,511,,,,,,,,13,,,,,,,2,,,,,,,,,,,238,,,,,,,,,,,,262,,39,,,,,7,,,,,,,,,,,221,,451,,,,,,,,,,,,,,,,,182,44,,,,243,,,,,,117,,,,,,,,,,,216,,,,,,,749,,2113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
