CATEGORY,TIME,INDICATOR,SOURCE,DESCRIPTION,UNIT,MAP,GRAPH,FILE,OPTIONS,ID,AFG,ALB,DZA,AND,AGO,AIA,ATG,ARG,ARM,ABW,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BMU,BTN,BOL,BIH,BWA,BRA,VGB,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CYM,CAF,TCD,CHL,CHN,COL,COM,COG,COK,CRI,CIV,HRV,CUB,CYP,CZE,PRK,COD,DNK,DJI,DMA,DOM,ECU,EGY,SLV,GNQ,ERI,EST,ETH,FJI,FIN,FRA,GAB,GMB,GEO,DEU,GHA,GIB,GRC,GRD,GTM,GIN,GNB,GUY,HTI,VAT,HND,HKG,HUN,ISL,IND,IDN,IRN,IRQ,IRL,ISR,ITA,JAM,JPN,JOR,KAZ,KEN,KIR,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LIE,LTU,LUX,MAC,MDG,MWI,MYS,MDV,MLI,MLT,MHL,MRT,MUS,MEX,FSM,MCO,MNG,MNE,MSR,MAR,MOZ,MMR,NAM,NRU,NPL,NLD,ANT,NZL,NIC,NER,NGA,NIU,NOR,OMN,PAK,PLW,PSE,PAN,PNG,PRY,PER,PHL,POL,PRT,QAT,KOR,MDA,ROU,RUS,RWA,KNA,LCA,VCT,WSM,SMR,STP,SAU,SEN,SRB,SYC,SLE,SGP,SVK,SVN,SLB,SOM,ZAF,ESP,LKA,SDN,SUR,SWZ,SWE,CHE,SYR,TJK,THA,MKD,TLS,TGO,TKL,TON,TTO,TUN,TUR,TKM,TCA,TUV,UGA,UKR,ARE,GBR,TZA,USA,URY,UZB,VUT,VEN,VNM,YEM,ZMB,ZWE,GUF,ESH,TWN,GRL,EAZ,SJM,PRI,IMN,JEY,GGY,VIR,KOS,SSD,BRIICS,AFRIC,ASM,ASME,ATF,BEL-VLG,BEL-WAL,BLX,BVT,CCK,CXR,E21,EA15,EA17,EU15,EU25,EU27,EU28,EUR,FLK,FRO,G20,G7M,GLP,GUM,HMD,IOT,JPN2,MNP,MTQ,MYT,NCL,NFK,NMEC,NOC,OAVG,OEU,OECD,PYF,REU,ROW,SCG,SGS,SHN,SPM,OTO,WLD,XKO,YUG,
">>>University graduates, (ISCED2011 levels 6 to 8) general/ academic programmes, all fields",Latest available,,,,,,,,,UNIVG_TERARP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Women university graduates, (ISCED2011 levels 6 to 8) general/ academic programmes, number",,,,,,,,,,,,,,,,58044,,,,29821,,,,,,,35042,,,,,,,,580074,,,,,,,,138512,,,,,42433.16,2238534,100768,,,,,,,,,61026,,,29809,,,,,,,,,5008,,,32496,0,,,,267052,,,28818,,,,,,,,,,36608,2596,0,315482,,,25756,40906,232194,,286207,,,,,,,,12266,,,,,,,518,,,,,,,,,,,270561,,,,,,,,,,,,85351,,30991,,,,,24461,,,,,,,,,,418131,56997,,201434,,,879487,,,,,,,,62431,,,,,,45736,9317,,,,163603,,,,,37730,26886,,,,,,,,,,,181581,,,,,,,363465,,1565218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Women university graduates, % of total",,,,,,,,,,,,,,,,,,,29.103,20.093,,,,,,,21.004,,,,,,,,27.65,,,,,,,,32.745,,,,,38.667,,,,,,,,,,,31.624,,,33.899,,,,,,,,,45.794,,,26.726,27.443,,,,,,,29.051,,,,,,,,,,24.715,,,,,,40.586,35.133,47.919,,23.648,,,,,,,,33.696,,,,,,,52.778,,,,,,,,,,,,,,,,,,,,,,,20.836,,43.177,,,,,34.326,,,,,,,,,,37.086,36.385,,22.528,,,,,,,,,,,,,,,,,36.895,34.154,,,,44.536,,,,,,19.263,,,,,,,,,,,31.554,,,,,,,30.931,,31.614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"University graduates, (ISCED2011 levels 6 to 8) general/ academic programmes, number",,,,,,,,,,,,,,,,91003,,,271050,48894,,,,,,,61678,,,,,,,,901632,,,,,,,,227133,,,,,71184.83,4280780,,,,,,,,,,99839,,,49247,,,,,,,,,7907,,,51380,0,,,,466645,,,44870,,,,,,,,,,57480,,,590588,,,44853,64747,385510,,668820,,,,,,,,,,,,,,,0,,,,,,,,,,,465174,,,,,,,,,,,,137746,,46163,,,,,40099,,,,,,,,,,643802,87071,,412846,,,1477824,,,,,,,,88940,,,,,,73781,12354,,,,284461,,,,,60945,50188,,,,,,,,,,,321720,,,,,,,618694,,2610313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Women university graduates, (ISCED2011 levels 6 to 8) general/ academic programmes, number",,,,,,,,,,,,,,,,54362,,,153494,26244,,,,,,,33915,,,,,,,,567563,,,,,,,,135950,,,,,40514.5,2066534,,,,,,,,,,61076,,,29132,,,,,,,,,5257,,,31503,0,,,,254473,,,28027,,,,,,,,,,35784,,,291275,,,25657,37597,233411,,280365,,,,,,,,,,,,,,,0,,,,,,,,,,,253466,,,,,,,,,,,,78436,,28493,,,,,24458,,,,,,,,,,424309,52559,,195397,,,4643,,,,,,,,58934,,,,,,47146,7906,,,,167595,,,,,38868,25676,,,,,,,,,,,150094,,,,,,,340871,,1504975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Women university graduates, % of total",,,,,,,,,,,,,,,,,,,28.959,20.09,,,,,,,20.311,,,,,,,,26.741,,,,,,,,32.853,,,,,39.7,,,,,,,,,,,36.535,,,33.001,,,,,,,,,44.828,,,27.895,27.512,,,,,,,26.227,,,,,,,,,,22.581,,,,,,40.645,34.734,47.241,,22.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.294,,39.801,,,,,34.358,,,,,,,,,,35.379,35.844,,22.493,,,,,,,,,,,,,,,,,38.507,24.597,,,,44.455,,,,,,18.721,,,,,,,,,,,29.487,,,,,,,30.577,,31.426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"University graduates, (ISCED2011 levels 6 to 8) general/ academic programmes, number",,,,,,,,,,,,,,,,86862,,,258161,44070,,,,,,,60481,,,,,,,,862101,,,,,,,,225614,,,,,68884,3719067,,,,,,,,,,95214,,,46736,,,,,,,,,7555,,,50890,0,,,,433726,,,44305,,,,,,,,,,61858,4001,,625302,,,45290,60774,211770,,656216,,,,,,,,,,,,,,,0,,,,,,,,,,,437707,,,,,,,,,,,,130569,,,,,,,37521,,,,,,,,,,619623,78529,,396032,,,1453522,,,,,,,,,,,,,,76154,11494,,,,247100,,,,,53480,48885,,,,,,,,,,,341558,,,,,,,575197,,2501597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Women university graduates, (ISCED2011 levels 6 to 8) general/ academic programmes, number",,,,,,,,,,,,,,,,51867,,,146321,23395,,,,,,,32998,,,,,,,,541648,,,,,,,,134827,,,,,39011,1740793,,,,,,,,,,56440,,,27918,,,,,,,,,5196,,,30515,0,,,,239933,,,27381,,,,,,,,,,39278,2679,,331809,,,26018,34886,125718,,273149,,,,,,,,,,,,,,,0,,,,,,,,,,,240668,,,,,,,,,,,,74039,,,,,,,22836,,,,,,,,,,406902,47205,,186990,,,5375,,,,,,,,,,,,,,48890,7482,,,,146761,,,,,34059,24764,,,,,,,,,,,157349,,,,,,,317705,,1443162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Women university graduates, % of total",,,,,,,,,,,,,,,,,,,28.71,18.409,,,,,,,20.452,,,,,,,,25.822,,,,,,,,32.435,,,,,41.887,,,,,,,,,,,31.508,,,32.705,,,,,,,,,39.535,,,25.731,27.005,,,,,,,30.747,,,,,,,,,,25.879,,,,,,40.074,34.823,,,22.823,,,,,,,,29.936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.788,,43.868,,,,,32.639,,,,,,,,,,36.381,33.836,,22.81,,,,,,,,,,,,,,,,,38.56,36.62,,,,43.341,,,,,30.196,17.83,,,,,,,,,,,25.493,,,,,,,32.419,,31.799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
