CATEGORY,TIME,INDICATOR,SOURCE,DESCRIPTION,UNIT,MAP,GRAPH,FILE,OPTIONS,ID,AFG,ALB,DZA,AND,AGO,AIA,ATG,ARG,ARM,ABW,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BMU,BTN,BOL,BIH,BWA,BRA,VGB,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CYM,CAF,TCD,CHL,CHN,COL,COM,COG,COK,CRI,CIV,HRV,CUB,CYP,CZE,PRK,COD,DNK,DJI,DMA,DOM,ECU,EGY,SLV,GNQ,ERI,EST,ETH,FJI,FIN,FRA,GAB,GMB,GEO,DEU,GHA,GIB,GRC,GRD,GTM,GIN,GNB,GUY,HTI,VAT,HND,HKG,HUN,ISL,IND,IDN,IRN,IRQ,IRL,ISR,ITA,JAM,JPN,JOR,KAZ,KEN,KIR,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LIE,LTU,LUX,MAC,MDG,MWI,MYS,MDV,MLI,MLT,MHL,MRT,MUS,MEX,FSM,MCO,MNG,MNE,MSR,MAR,MOZ,MMR,NAM,NRU,NPL,NLD,ANT,NZL,NIC,NER,NGA,NIU,NOR,OMN,PAK,PLW,PSE,PAN,PNG,PRY,PER,PHL,POL,PRT,QAT,KOR,MDA,ROU,RUS,RWA,KNA,LCA,VCT,WSM,SMR,STP,SAU,SEN,SRB,SYC,SLE,SGP,SVK,SVN,SLB,SOM,ZAF,ESP,LKA,SDN,SUR,SWZ,SWE,CHE,SYR,TJK,THA,MKD,TLS,TGO,TKL,TON,TTO,TUN,TUR,TKM,TCA,TUV,UGA,UKR,ARE,GBR,TZA,USA,URY,UZB,VUT,VEN,VNM,YEM,ZMB,ZWE,GUF,ESH,TWN,GRL,EAZ,SJM,PRI,IMN,JEY,GGY,VIR,KOS,SSD,BRIICS,AFRIC,ASM,ASME,ATF,BEL-VLG,BEL-WAL,BLX,BVT,CCK,CXR,E21,EA15,EA17,EU15,EU25,EU27,EU28,EUR,FLK,FRO,G20,G7M,GLP,GUM,HMD,IOT,JPN2,MNP,MTQ,MYT,NCL,NFK,NMEC,NOC,OAVG,OEU,OECD,PYF,REU,ROW,SCG,SGS,SHN,SPM,OTO,WLD,XKO,YUG,
,,"HERD, financed by industry, % of GDP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.044,,,,,,,0.017,,,0.019,,,0.026,,,,,,,,,0.033,,,0.026,,,,,,,,0.028,,,,,,,,,,0.013,0.013,,,,,0.005,,,,0.011,,,,,,,,0.024,,,,,,0.067,,,,,,,,0.001,,,,0.001,,,,,,,,,,,,0.051,,,,,,,,,,,,,,,,,0.008,,,0.048,,0.004,0.029,,,,,,,,,,,,,,0.008,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019,,0.02,,,,,,,,,,,0.028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"HERD, financed by industry, million NC",,,,,,,,,,,,,,,,18.886,,,512.4,,,,,,,,,,,,,,13.3,,,,,8.417,,,,,921,,,,,7130.931,30269.722,,,,,,,52.662,,0.22,519.331,,,370.57,,,,,,,,,5.563,,,59.2,266.652,,,,2111.282,,,33.01,,,,,,,,,,5388.6,445.5,,,,,13.5,,80.9,,56176,,,,,,,,4.7,,,,,,27.296,,,,,,,,0.052,,,,182.959,,,,0.066,,,,,,,,328.598,,,,,,,,,,,,,,,,,132.8,16.683,,646808.836,,26.945,22594.8,,,,,,,,,,467.104,,,171.744,5.619,11.763,,,,214.39,,,,,,565.332,,,,,,,,,,,1061.154,,,,,,,336.4,,3399,,,,,,,,,,,4167.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"HERD, financed by industry, million USD PPPs",,,,,,,,,,,,,,,,3.49,,,351.241,,,,,,,,,,,,,,19.027,,,,,13.255,,,,,744.931,,,,,19.664,8607.579,,,,,,,14.241,,0.347,41.038,,,50.608,,,,,,,,,10.574,,,65.378,331.553,,,,2754.159,,,53.455,,,,,,,,,,41.871,3.223,,,,,16.558,,110.151,,548.451,,,,,,,,9.472,,,,,,60.256,,,,,,,,0.092,,,,22.873,,,,0.182,,,,,,,,410.033,,,,,,,,,,,,,,,,,75.528,28.905,,743.043,,15.899,1062.734,,,,,,,,,,11.467,,,202.767,11.645,20.156,,,,323.716,,,,,,440.666,,,,,,,,,,,924.853,,,,,,,485.949,,3399,,,,,,,,,,,279.951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"HERD, financed by industry, million constant USD PPPs",,,,,,,,,,,,,,,,3.251,,,332.26,,,,,,,,,,,,,,17.694,,,,,12.328,,,,,697.234,,,,,17.741,8015.348,,,,,,,13.246,,0.323,36.076,,,46.69,,,,,,,,,9.487,,,59.786,302.166,,,,2465.659,,,47.591,,,,,,,,,,37.975,2.98,,,,,14.932,,99.801,,511.877,,,,,,,,8.51,,,,,,56.054,,,,,,,,0.086,,,,20.614,,,,0.17,,,,,,,,373.848,,,,,,,,,,,,,,,,,69.228,26.207,,738.884,,14.684,996.701,,,,,,,,,,10.666,,,188.601,10.855,17.92,,,,294.929,,,,,,388.454,,,,,,,,,,,865.283,,,,,,,447.311,,3161.435,,,,,,,,,,,260.397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"HERD, financed by industry, % of total HERD",,,,,,,,,,,,,,,,0.228,,,5.051,,,,,,,,,,,,,,,,,,,,,,,,7.784,,,,,3.284,33.702,,,,,,,,,,2.401,,,1.914,,,,,,,,,4.38,,,3.977,2.698,,,,14.141,,,5.967,,,,,,,,,,9.051,3.358,,,,,2.654,,1.279,,2.556,,,,,,,,7.121,,,,,,,,,,,,,,,,,,0.714,,,,,,,,,,,,7.71,,,,,,,,,,,,,,,,,2.817,1.639,,11.216,,6.927,27.259,,,,,,,,,,,,,7.344,2.438,12.641,,,,5.945,,,,,,9.99,,,,,,,,,,,14.877,,,,,,,4.264,,5.246,,,,,,,,,,,8.658,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.414,,,,,,,,,,,,,,,,,,,,6.045,,,,,,,,,,,,
,,"HERD, financed by industry, % of total GERD",,,,,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,18.537,,,,,1.266,,,,,2.67,,,,,1.28,2.326,,,,,,,2.03,,0.262,0.61,,,0.642,,,,,,,,,1.94,,,0.909,0.556,,,,2.506,,,2.217,,,,,,,,,,1.222,1.103,,,,,0.455,,0.363,,0.322,,,,,,,,2.887,,,,,,7.244,0.179,,,,,,,0.086,,,,0.197,,,,0.526,,,,,,,,2.477,,,,,,,,,,,,,,,,,0.821,0.747,,1.015,,1.054,2.666,,,,,,,,,,1.553,,,2.014,0.839,1.321,,,,1.672,,,,,,,,,,,,,,,,,6.03,,,,,,,1.099,,0.709,,,,,,,,,,,0.862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"HERD, financed by industry, % of GDP",,,,,,,,,,,,,,,,0,,,0.032,,,,,,,,,,,,,,0.049,,,,,0.01,,,,,0.046,,,,,0.005,0.047,,,,,,,0.016,,0.001,0.012,,,0.019,,,,,,,,,0.028,,,0.029,0.012,,,,0.072,,,0.019,,,,,,,,,,0.017,0.022,,,,,0.007,,0.005,,0.011,,,,,,,,0.02,,,,,,0.075,0.002,,,,,,,0.001,,,,0.001,,,,0.002,,,,,,,,0.05,,,,,,,,,,,,,,,,,0.008,0.01,,0.044,,0.004,0.029,,,,,,,,,,0.012,,,0.044,0.007,0.032,,,,0.021,,,,,,0.088,,,,,,,,,,,0.052,,,,,,,0.018,,0.02,,,,,,,,,,,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"HERD, financed by industry, million NC",,,,,,,,,,,,,,,,16.236,,,,118.508,,,,,,,241.626,,,,,,1.171,,,,,5.997,,,,,911,,,,,9149.697,28927.843,,,,,,,58.544,,0.363,416.866,,,487,,,,,,,,,6.016,,,72,275.154,,,,1996.351,,,30,,,,,,,,,,5207.7,586.9,,,,,13.034,517.3,77.3,,58612,,,,,,,,4.1,,,,,,30.323,1.071,,,,,,,0.037,,,,166.326,,,,0.283,,,,,,,,311.461,,33,,,,,659.5,,,,,,,,,,133.3,16.639,,674699.761,,23.142,18657.3,,,,,,,,,,336.26,,,134.261,5.244,11.073,,,588.598,240.21,,,,,1270,,,,,,,,,,,,863.792,,,,,,,312.7,,3174,,,,,,,,,,,3832.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"HERD, financed by industry, million USD PPPs",,,,,,,,,,,,,,,,4.154,,,,148.812,,,,,,,299.994,,,,,,1.661,,,,,9.327,,,,,745.172,,,,,26.418,8159.151,,,,,,,15.562,,0.554,32.635,,,66.275,,,,,,,,,11.526,,,79.599,339.315,,,,2578.983,,,47.565,,,,,,,,,,41.706,4.287,,,,,16.081,134.85,104.937,,578.827,,,,,,,,8.212,,,,,,66.352,1.197,,,,,,,0.066,,,,21.104,,,,0.777,,,,,,,,390.574,,22.827,,,,,73.106,,,,,,,,,,75.719,28.536,,777.866,,13.641,911.074,,,,,,,,,,8.329,,,155.755,10.687,18.772,,,114.115,356.294,,,,,147.848,,,,,,,,,,,,807.79,,,,,,,450.174,,3174,,,,,,,,,,,257.218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"HERD, financed by industry, million constant USD PPPs",,,,,,,,,,,,,,,,3.932,,,,133.544,,,,,,,274.744,,,,,,1.574,,,,,8.823,,,,,702.743,,,,,24.027,7723.677,,,,,,,14.732,,0.524,29.676,,,61.836,,,,,,,,,10.436,,,73.961,313.447,,,,2374.148,,,42.452,,,,,,,,,,37.933,4.086,,,,,14.247,120.635,96.209,,543.001,,,,,,,,7.539,,,,,,62.897,1.062,,,,,,,0.062,,,,19.623,,,,0.735,,,,,,,,354.884,,20.687,,,,,66.581,,,,,,,,,,69.832,26.334,,775.373,,12.824,896.966,,,,,,,,,,7.886,,,147.503,10.113,17.005,,,108.023,329.574,,,,,136.434,,,,,,,,,,,,763.041,,,,,,,422.639,,3005.015,,,,,,,,,,,243.529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"HERD, financed by industry, % of total HERD",,,,,,,,,,,,,,,,0.267,,,,5.091,,,,,,,12.137,,,,,,,,,,,,,,,,7.116,,,,,4.342,33.766,,,,,,,,,,1.967,,,2.507,,,,,,,,,4.362,,,5.007,2.782,,,,13.959,,,5.468,,,,,,,,,,8.613,4.712,,,,,2.294,9.28,1.302,,2.609,,,,,,,,6.856,,,,,,,0.953,,,,,,,,,,,0.784,,,,,,,,,,,,7.611,,4.039,,,,,4.122,,,,,,,,,,3.159,1.65,,12.311,,4.762,27.63,,,,,,,,,,,,,6.069,2.593,11.365,,,8.071,6.586,,,,,3.754,,,,,,,,,,,,13.86,,,,,,,4.099,,4.963,,,,,,,,,,,7.823,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.391,,,,,,,,,,,,,,,,,,,,5.913,,,,,,,,,,,,
,,"HERD, financed by industry, % of total GERD",,,,,,,,,,,,,,,,0.078,,,,1.238,,,,,,,2.531,,,,,,1.361,,,,,1.15,,,,,2.808,,,,,1.707,2.442,,,,,,,2.178,,0.433,0.535,,,0.85,,,,,,,,,1.845,,,1.077,0.581,,,,2.504,,,2.047,,,,,,,,,,1.24,1.76,,,,,0.457,1.178,0.368,,0.351,,,,,,,,2.939,,,,,,9.122,0.177,,,,,,,0.063,,,,0.205,,,,2.249,,,,,,,,2.444,,1.229,,,,,1.3,,,,,,,,,,0.924,0.737,,1.138,,0.939,2.488,,,,,,,,,,1.193,,,1.775,0.858,1.184,,,2.294,1.846,,,,,1.019,,,,,,,,,,,,5.834,,,,,,,1.083,,0.694,,,,,,,,,,,0.837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"HERD, financed by industry, % of GDP",,,,,,,,,,,,,,,,0,,,,0.037,,,,,,,0.062,,,,,,0.004,,,,,0.007,,,,,0.048,,,,,0.007,0.049,,,,,,,0.018,,0.002,0.01,,,0.025,,,,,,,,,0.032,,,0.035,0.013,,,,0.071,,,0.017,,,,,,,,,,0.017,0.031,,,,,0.007,0.049,0.005,,0.012,,,,,,,,0.018,,,,,,0.087,0.002,,,,,,,0,,,,0.001,,,,0.008,,,,,,,,0.048,,0.014,,,,,0.021,,,,,,,,,,0.008,0.01,,0.047,,0.004,0.026,,,,,,,,,,0.009,,,0.035,0.007,0.031,,,0.017,0.023,,,,,0.034,,,,,,,,,,,,0.048,,,,,,,0.018,,0.019,,,,,,,,,,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"HERD, financed by industry, million NC",,,,,,,,,,,,,,,,10.916,,,454.9,,,,,,,,212.9,,,,,,0.644,,,,,7.822,,,,,994,,,,,8654.371,26048.21,,,,,,,60.508,,0.602,158.415,,,483.5,,,,,,,,,4.259,,,75.44,251.892,,,,1960.83,,,42.1,,,,,,,,,,6340.9,,,,,,12.6,359.4,65.9,,56521,,,,,,,,4.032,,,,,,22.909,0.736,,,,,,,0.051,,,,106.858,,,,,,,,,,,,329.448,,,,,,,,,,,,,,,,,105.7,10.657,,578339.496,,42.25,17709.4,,,,,,,,,,377.785,,,90.404,6.516,11.555,,,577.527,272.945,,,,,,570,,,,,,,,,,,798.687,,,,,,,292.1,,2901,,,,,,,,,,,3905.393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"HERD, financed by industry, million USD PPPs",,,,,,,,,,,,,,,,3.404,,,295.368,,,,,,,,258.959,,,,,,0.897,,,,,11.888,,,,,798.646,,,,,24.924,7390.672,,,,,,,15.957,,0.895,11.913,,,63.92,,,,,,,,,8.173,,,83.038,298.344,,,,2490.747,,,61.49,,,,,,,,,,50.475,,,,,,15.308,90.864,88.133,,542.043,,,,,,,,7.965,,,,,,50.02,0.811,,,,,,,0.091,,,,13.597,,,,,,,,,,,,399.617,,,,,,,,,,,,,,,,,58.848,17.603,,676.51,,25.567,959.307,,,,,,,,,,9.71,,,102.499,12.915,19.043,,,116.767,392.74,,,,,,420.953,,,,,,,,,,,783.137,,,,,,,416.314,,2901,,,,,,,,,,,261.756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"HERD, financed by industry, million constant USD PPPs",,,,,,,,,,,,,,,,3.275,,,297.119,,,,,,,,244.876,,,,,,0.863,,,,,11.427,,,,,778.923,,,,,23.247,7109.53,,,,,,,15.349,,0.86,11.439,,,61.937,,,,,,,,,7.673,,,79.472,289.176,,,,2377.736,,,58.173,,,,,,,,,,47.545,,,,,,13.969,85.606,83.015,,520.698,,,,,,,,7.522,,,,,,48.186,0.739,,,,,,,0.088,,,,12.814,,,,,,,,,,,,380.514,,,,,,,,,,,,,,,,,55.534,17.249,,670.306,,24.214,892.011,,,,,,,,,,9.342,,,98.626,12.633,17.898,,,112.336,375.81,,,,,,389.48,,,,,,,,,,,749.066,,,,,,,402.315,,2790.907,,,,,,,,,,,251.834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"HERD, financed by industry, % of total HERD",,,,,,,,,,,,,,,,0.219,,,4.734,,,,,,,,11.337,,,,,,,,,,,,,,,,7.674,,,,,5.366,33.371,,,,,,,,,,0.797,,,2.705,,,,,,,,,3.482,,,5.116,2.6,,,,14.026,,,7.879,,,,,,,,,,9.47,,,,,,1.896,6.793,1.147,,2.664,,,,,,,,5.511,,,,,,,0.776,,,,,,,,,,,0.504,,,,,,,,,,,,8.333,,,,,,,,,,,,,,,,,2.139,1.26,,10.96,,7.456,27.225,,,,,,,,,,,,,4.296,3.272,11.188,,,7.876,7.346,,,,,,10.94,,,,,,,,,,,13.929,,,,,,,4.05,,4.586,,,,,,,,,,,7.987,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.459,,,,,,,,,,,,,,,,,,,,5.812,,,,,,,,,,,,
,,"HERD, financed by industry, % of total GERD",,,,,,,,,,,,,,,,0.065,,,,,,,,,,,2.326,,,,,,0.926,,,,,1.576,,,,,3.051,,,,,1.839,2.529,,,,,,,2.438,,0.722,0.219,,,0.856,,,,,,,,,1.119,,,1.104,0.541,,,,2.479,,,3.147,,,,,,,,,,1.744,,,,,,0.457,0.869,0.321,,0.356,,,,,,,,2.774,,,,,,7.678,0.131,,,,,,,0.085,,,,0.139,,,,,,,,,,,,2.633,,,,,,,,,,,,,,,,,0.736,0.459,,1.043,,1.471,2.53,,,,,,,,,,1.162,,,1.248,1.113,1.245,,,2.419,2.038,,,,,,2.855,,,,,,,,,,,6.114,,,,,,,1.082,,0.664,,,,,,,,,,,0.901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"HERD, financed by industry, % of GDP",,,,,,,,,,,,,,,,0,,,0.03,,,,,,,,0.055,,,,,,0.002,,,,,0.01,,,,,0.055,,,,,0.007,0.048,,,,,,,0.018,,0.003,0.004,,,0.026,,,,,,,,,0.024,,,0.038,0.012,,,,0.071,,,0.022,,,,,,,,,,0.022,,,,,,0.007,0.036,0.004,,0.011,,,,,,,,0.018,,,,,,0.069,0.002,,,,,,,0.001,,,,0.001,,,,,,,,,,,,0.051,,,,,,,,,,,,,,,,,0.006,0.006,,0.042,,0.007,0.026,,,,,,,,,,0.011,,,0.025,0.009,0.032,,,0.018,0.026,,,,,,0.091,,,,,,,,,,,0.051,,,,,,,0.017,,0.018,,,,,,,,,,,0.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"HERD, financed by industry, million NC",,,,,,,,,,,,,,,,6.133,,,,109.122,,,,,,,195.6,,,,,,,,,,,7.018,,,,,966,,,,,7607.681,24290.78,,,,,,,68.005,,0.53,155.987,,,573.468,,,,,,,,,3.719,,,78.331,243.009,,,,1884.378,,,50.116,,,,,,,,,,7666.5,218.3,,,,,14.5,329.9,71.7,,56051,,,,,,,,3.273,,,,,,18.188,0.462,,,,,,,0.068,,,,313.295,,,,0.55,,,,,,,,326.432,,34,,,,,572.2,,,,,,,,,,105.4,17.762,,553740.386,,36.206,13224.6,,,,,,,,,,597.396,,,77,5.713,13.212,,,505.51,320.52,,,,,1256,,,,,,,,,,,,739.217,,,,,,,284.2,,2801,,,,,,,,,,,3650.237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"HERD, financed by industry, million USD PPPs",,,,,,,,,,,,,,,,2.297,,,,131.255,,,,,,,235.121,,,,,,,,,,,10.633,,,,,779.093,,,,,21.86,6929.263,,,,,,,17.887,,0.788,11.689,,,76.806,,,,,,,,,7.269,,,87.222,288.828,,,,2389.102,,,70.273,,,,,,,,,,61.691,1.615,,,,,17.438,83.63,94.505,,521.626,,,,,,,,6.566,,,,,,40.062,0.51,,,,,,,0.122,,,,40.831,,,,1.491,,,,,,,,390.439,,22.882,,,,,62.999,,,,,,,,,,58.509,28.506,,647.964,,22.427,762.419,,,,,,,,,,16.021,,,86.42,11.282,21.174,,,105.89,448.826,,,,,142.017,,,,,,,,,,,,765.096,,,,,,,402.52,,2801,,,,,,,,,,,241.546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"HERD, financed by industry, million constant USD PPPs",,,,,,,,,,,,,,,,2.251,,,,127.4,,,,,,,229.644,,,,,,,,,,,10.412,,,,,766.226,,,,,20.609,6788.448,,,,,,,17.523,,0.772,11.428,,,75.207,,,,,,,,,6.912,,,84.954,282.208,,,,2320.225,,,68.993,,,,,,,,,,59.446,1.598,,,,,16.506,81.529,91.567,,511.565,,,,,,,,6.329,,,,,,39.285,0.475,,,,,,,0.119,,,,38.776,,,,1.461,,,,,,,,382.384,,22.271,,,,,60.794,,,,,,,,,,56.677,28.634,,648.492,,21.722,721.395,,,,,,,,,,15.697,,,84.616,11.215,20.521,,,103.747,441.615,,,,,137.801,,,,,,,,,,,,741.143,,,,,,,397.459,,2744.34,,,,,,,,,,,236.659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"HERD, financed by industry, % of total HERD",,,,,,,,,,,,,,,,0.164,,,,5.153,,,,,,,10.715,,,,,,,,,,,,,,,,8.164,,,,,5.474,35.263,,,,,,,,,,1.02,,,3.415,,,,,,,,,3.475,,,5.471,2.572,,,,13.94,,,8.957,,,,,,,,,,11.287,1.951,,,,,2.15,6.799,1.265,,2.661,,,,,,,,4.733,,,,,,,0.685,,,,,,,,,,,1.355,,,,,,,,,,,,8.173,,4.067,,,,,4.013,,,,,,,,,,2.569,1.902,,11,,5.682,23.986,,,,,,,,,,,,,3.734,3.49,12.532,,,7.649,8.009,,,,,4.02,,,,,,,,,,,,14.571,,,,,,,3.988,,4.486,,,,,,,,,,,7.453,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.546,,,,,,,,,,,,,,,,,,,,5.824,,,,,,,,,,,,
,,"HERD, financed by industry, % of total GERD",,,,,,,,,,,,,,,,0.049,,,,1.318,,,,,,,2.394,,,,,,,,,,,1.634,,,,,3.047,,,,,1.774,2.796,,,,,,,2.718,,0.596,0.249,,,1.054,,,,,,,,,0.967,,,1.093,0.539,,,,2.494,,,3.602,,,,,,,,,,2.278,0.515,,,,,0.544,0.878,0.362,,0.352,,,,,,,,2.314,,,,,,6.434,0.073,,,,,,,0.147,,,,0.418,,,,5.351,,,,,,,,2.668,,1.295,,,,,1.259,,,,,,,,,,0.902,0.692,,1.11,,1.299,2.166,,,,,,,,,,2.42,,,1.034,1.22,1.478,,,2.276,2.26,,,,,1.057,,,,,,,,,,,,6.627,,,,,,,1.038,,0.652,,,,,,,,,,,0.881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"HERD, financed by industry, % of GDP",,,,,,,,,,,,,,,,0,,,,0.035,,,,,,,0.052,,,,,,,,,,,0.009,,,,,0.055,,,,,0.006,0.05,,,,,,,0.02,,0.003,0.004,,,0.031,,,,,,,,,0.022,,,0.04,0.012,,,,0.07,,,0.024,,,,,,,,,,0.027,0.013,,,,,0.008,0.035,0.004,,0.011,,,,,,,,0.016,,,,,,0.058,0.001,,,,,,,0.001,,,,0.002,,,,0.017,,,,,,,,0.051,,0.016,,,,,0.02,,,,,,,,,,0.007,0.01,,0.042,,0.006,0.022,,,,,,,,,,0.018,,,0.022,0.008,0.036,,,0.017,0.03,,,,,0.034,,,,,,,,,,,,0.053,,,,,,,0.017,,0.018,,,,,,,,,,,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"HERD, financed by industry, million NC",,,,,,,,,,,,,,,,8.8,,,401,,,,,,,,178.5,,,,,,,,,,,8.231,,,,,842,,,,,9043.332,19850.5,,,,,,,68.748,,0.659,113.311,,,497.43,,,,,,,,,3.682,,,81.338,185.243,,,,1762.915,,,,,,,,,,,,,8380,,,,,,16.3,321.3,60.6,,53141,,,,,,,,3.415,,,,,,17.899,0.3,,,,,,,0.024,,,,77.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.2,6.478,,535358.947,,25.686,10724,,,,,,,,,,446.648,,,46.72,2.678,12.479,,,367.34,324.946,,,,,,405,,,,,,,,,,,691.772,,,,,,,293.341,,2817,,,,,,,,,,,3197.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
