CATEGORY,TIME,INDICATOR,SOURCE,DESCRIPTION,UNIT,MAP,GRAPH,FILE,OPTIONS,ID,AFG,ALB,DZA,AND,AGO,AIA,ATG,ARG,ARM,ABW,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BMU,BTN,BOL,BIH,BWA,BRA,VGB,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CYM,CAF,TCD,CHL,CHN,COL,COM,COG,COK,CRI,CIV,HRV,CUB,CYP,CZE,PRK,COD,DNK,DJI,DMA,DOM,ECU,EGY,SLV,GNQ,ERI,EST,ETH,FJI,FIN,FRA,GAB,GMB,GEO,DEU,GHA,GIB,GRC,GRD,GTM,GIN,GNB,GUY,HTI,VAT,HND,HKG,HUN,ISL,IND,IDN,IRN,IRQ,IRL,ISR,ITA,JAM,JPN,JOR,KAZ,KEN,KIR,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LIE,LTU,LUX,MAC,MDG,MWI,MYS,MDV,MLI,MLT,MHL,MRT,MUS,MEX,FSM,MCO,MNG,MNE,MSR,MAR,MOZ,MMR,NAM,NRU,NPL,NLD,ANT,NZL,NIC,NER,NGA,NIU,NOR,OMN,PAK,PLW,PSE,PAN,PNG,PRY,PER,PHL,POL,PRT,QAT,KOR,MDA,ROU,RUS,RWA,KNA,LCA,VCT,WSM,SMR,STP,SAU,SEN,SRB,SYC,SLE,SGP,SVK,SVN,SLB,SOM,ZAF,ESP,LKA,SDN,SUR,SWZ,SWE,CHE,SYR,TJK,THA,MKD,TLS,TGO,TKL,TON,TTO,TUN,TUR,TKM,TCA,TUV,UGA,UKR,ARE,GBR,TZA,USA,URY,UZB,VUT,VEN,VNM,YEM,ZMB,ZWE,GUF,ESH,TWN,GRL,EAZ,SJM,PRI,IMN,JEY,GGY,VIR,KOS,SSD,BRIICS,AFRIC,ASM,ASME,ATF,BEL-VLG,BEL-WAL,BLX,BVT,CCK,CXR,E21,EA15,EA17,EU15,EU25,EU27,EU28,EUR,FLK,FRO,G20,G7M,GLP,GUM,HMD,IOT,JPN2,MNP,MTQ,MYT,NCL,NFK,NMEC,NOC,OAVG,OEU,OECD,PYF,REU,ROW,SCG,SGS,SHN,SPM,OTO,WLD,XKO,YUG,
,,"GERD, financed by industry, % of total GERD",,,,,,,,,,,,,,,,,,,,53.389,,,,,,,,,,,,,,,,,,,,,,,43.605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GERD, financed by industry, % of GDP",,,,,,,,,,,,,,,,,,,,1.667,,,,,,,,,,,,,,,,,,,,,,,0.729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GERD, financed by industry, million NC",,,,,,,,,,,,,,,,,,,,4913.86,38.9,,,,,1856943,,,,,,,,,,,,,,,16878.124,,,,,,,199083.156,1058858.426,650629.436,,,,,,1331.022,149.4,,30611.531,,,35609,,,,,1088.677,,,,124.144,,,3324.7,,,,,,,,534.78,,,,,,,,,,232868.6,16130.3,,,,861.85,,,,,13595305,,,,,,44.426,,30.6,,0.12,,,,108.416,,,,,1713.17,,,29.83,,,,20582.373,,,2630.5,4.081,,,9.42,,,,,6638,,,,,,,,14.139,,,,,,509.75,,,7044.5,,,49169995.25,,1296.599,242155.4,,,,,,,,,,4472,,,,232.349,590.398,,,,,,,,,,,,,56086,416.5,,,,,,101,,,,,,4923.7,,15411.4,,322617,,142166.6,,,,,,,,,397865.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GERD, financed by industry, million USD PPPs",,,,,,,,,,,,,,,,,,,,6172.981,121.563,,,,,359.454,,,,,,,28.424,,,,,,,,12.21,,,,,,,530.077,305501.438,542.771,,,,,,363.469,,,2393.651,,,4893.964,,,,,477.281,,,,233.601,,,3678.967,,,,,,,,868.831,,,,,,,,,,1783.707,115.031,,,,2.373,,,,,132616.846,,,,,,2.111,,61.831,,0.027,,,,240.924,,,,,1209.866,,,52.333,,,,2450.078,,,4.112,11.241,,,0.531,,,,,8241.927,,,,,,,,93.018,,,,,,0.219,,,3997.223,,,55326.249,,755.224,10728.07,,,,,,,,,,108.072,,,,479.374,1010.477,,,,,,,,,,,,,4568.752,21.764,,,,,,150.074,,,,,,843.244,,22404.301,,322617,,155.92,,,,,,,,,26230.558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GERD, financed by industry, million constant USD PPPs",,,,,,,,,,,,,,,,,,,,5339.378,111.684,,,,,,,,,,,,,,,,,,,,11.258,,,,,,,474.725,281611.499,499.467,,,,,,334.435,,,2105.374,,,4446.38,,,,,439.326,,,,209.536,,,3303.755,,,,,,,,779.134,,,,,,,,,,1613.141,101.874,,,,2.188,,,,,121491.127,,,,,,1.942,,55.189,,0.025,,,,222.106,,,,,1113.592,,,48.106,,,,2262.028,,,3.784,10.35,,,0.488,,,,,7545.6,,,,,,,,85.708,,,,,,0.202,,,3650.13,,,54955.072,,690.087,9919.974,,,,,,,,,,99.45,,,,449.844,890.717,,,,,,,,,,,,,4204.458,20.028,,,,,,138.211,,,,,,775.985,,20380.425,,296874.354,,143.771,,,,,,,,,24138.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GERD, financed by industry, % of total GERD",,,,,,,,,,,,,,,,17.22,,,,48.403,32.175,,,,,41.307,,,,,,,,,,,,,,,19.442,,44.321,,,,,32.776,74.726,33.597,,,,,,46.642,40.011,,34.526,,,59.372,,,,,6.199,,,,41.003,,,54.765,,,,,65.597,,,31.4,,,,,,,,,,49.717,33.254,,,,1.102,,,,,77.972,,,,,,8.67,,20.092,,0.781,,,,28.015,,,,,11.377,,,44.125,,,,19.67,,,7.346,29.855,,,0.472,,,,,48.701,,43.097,,,,,44.235,21.365,,,,,,0.28,,,39.005,,,74.546,,37.291,26.475,,,,,,,,,,12.781,,,,25.057,69.209,,,,45.844,,,,,,63.476,,,66.239,16.778,,,,,,18.949,50.098,,,,,40.276,,48.392,,64.152,,38.933,,,,,,,,,77.945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.241,,,,,,,,,,,,
,,"GERD, financed by industry, % of GDP",,,,,,,,,,,,,,,,0.109,,,,1.511,0.072,,,,,,,,,,,,,,,,,,,,0.023,,0.757,,,,,0.125,1.545,0.081,,,,,,0.399,,,0.672,,,1.757,,,,,0.045,,,,0.613,,,1.587,,,,,1.92,,,0.305,,,,,,,,,,0.685,0.729,,,,0,,,,,2.563,,,,,,0.01,,0.126,,0,,,,0.29,,,,,0.148,,,0.322,,,,0.105,,,0.011,0.113,,,0.002,,,,,0.971,,0.551,,,,,0.854,0.053,,,,,,0,,,0.392,,,3.155,,0.182,0.291,,,,,,,,,,0.111,,,,0.295,1.531,,,,0.561,,,,,,2.169,,,0.41,0.075,,,,,,0.118,0.442,,,,,0.248,,0.823,,1.789,,0.083,,,,,,,,,2.374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.482,,,,,,,,,,,,
,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GERD, financed by industry, million NC",,,,,,,,,,,,,,,,,,,,4771.2,37.8,,2.765,,,1566710,,,,,,,29.9,,24153.045,,,147.938,,,,,14444,,,,,177519.043,981651.092,655149.706,,,,2315.12,,1113.459,100.5,11.538,30575.041,,,34086.57,,,,0.525,1097.428,0.139,,,106.272,,,3485.8,26669.099,,,,55607.15,,,444.27,,,,,,,,,7760.6,212971.8,14433.6,,,,1807.757,1541.9,,10304.707,,13500343,,,,,,37.218,,45.3,,,,,,123.255,,,,,965.65,,,28.126,,,,18711.248,,,3710.9,3.583,,,,,52.352,,,6778.437,,,,,,,,21.651,,,,,,392.799,,,6305,933.092,,48008280.39,,841.217,229444.7,,,,,,,,,,2463.706,,,4613.149,215.716,608.828,,,,5949.817,,,,,,,,,24662,,,,,,,97.873,8951.637,,,,,3629.5,7628.323,14701.4,,295636,204.069,102903.7,,,,,,,,,373443.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
