CATEGORY,TIME,INDICATOR,SOURCE,DESCRIPTION,UNIT,MAP,GRAPH,FILE,OPTIONS,ID,AFG,ALB,DZA,AND,AGO,AIA,ATG,ARG,ARM,ABW,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BMU,BTN,BOL,BIH,BWA,BRA,VGB,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CYM,CAF,TCD,CHL,CHN,COL,COM,COG,COK,CRI,CIV,HRV,CUB,CYP,CZE,PRK,COD,DNK,DJI,DMA,DOM,ECU,EGY,SLV,GNQ,ERI,EST,ETH,FJI,FIN,FRA,GAB,GMB,GEO,DEU,GHA,GIB,GRC,GRD,GTM,GIN,GNB,GUY,HTI,VAT,HND,HKG,HUN,ISL,IND,IDN,IRN,IRQ,IRL,ISR,ITA,JAM,JPN,JOR,KAZ,KEN,KIR,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LIE,LTU,LUX,MAC,MDG,MWI,MYS,MDV,MLI,MLT,MHL,MRT,MUS,MEX,FSM,MCO,MNG,MNE,MSR,MAR,MOZ,MMR,NAM,NRU,NPL,NLD,ANT,NZL,NIC,NER,NGA,NIU,NOR,OMN,PAK,PLW,PSE,PAN,PNG,PRY,PER,PHL,POL,PRT,QAT,KOR,MDA,ROU,RUS,RWA,KNA,LCA,VCT,WSM,SMR,STP,SAU,SEN,SRB,SYC,SLE,SGP,SVK,SVN,SLB,SOM,ZAF,ESP,LKA,SDN,SUR,SWZ,SWE,CHE,SYR,TJK,THA,MKD,TLS,TGO,TKL,TON,TTO,TUN,TUR,TKM,TCA,TUV,UGA,UKR,ARE,GBR,TZA,USA,URY,UZB,VUT,VEN,VNM,YEM,ZMB,ZWE,GUF,ESH,TWN,GRL,EAZ,SJM,PRI,IMN,JEY,GGY,VIR,KOS,SSD,BRIICS,AFRIC,ASM,ASME,ATF,BEL-VLG,BEL-WAL,BLX,BVT,CCK,CXR,E21,EA15,EA17,EU15,EU25,EU27,EU28,EUR,FLK,FRO,G20,G7M,GLP,GUM,HMD,IOT,JPN2,MNP,MTQ,MYT,NCL,NFK,NMEC,NOC,OAVG,OEU,OECD,PYF,REU,ROW,SCG,SGS,SHN,SPM,OTO,WLD,XKO,YUG,
,,"Top 500 universities, number",,metadata/UNI500_NB.html,,,,,,UNI500_NB,,,,,,,,1,,,23,5,,,,,,,7,,,,,,,,6,,,,,,,,19,,,,,1,54,0,,,,0,,1,,,1,,,5,,,,,1,,,,1,,,5,22,,,,38,,,2,,,,,,,,,,2,0,1,0,2,,3,5,19,,16,,,,,,,,0,,,,,,0,,,,,3,,,,,,,1,,,,,,,,,,,,12,,4,,,,,3,,,,,,,,,,2,5,,11,,,3,,,,,,,,4,,1,,,2,,1,,,,12,,,,,11,8,,,,,,,,,,,1,,,,,,,37,,137,,,,,,,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,,,,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Top 500 universities, per million population",,metadata/UNI500_HAB.html,,,,,,UNI500_HAB,,,,,,,,0.024,,,944.132,583.288,,,,,,,611.225,,,,,,,,29.671,,,,,,,,520.638,,,,,55.55,38.327,0,,,,0,,234.962,,,94.924,,,888.693,,,,,11.534,,,,765.232,,,906.125,338.653,,,,466.765,,,175.286,,,,,,,,,,204.087,0,0.771,0,13.158,,649.497,591.852,307.253,,126.79,,,,,,,,0,,,,,,0,,,,,66.089,,,,,,,8.178,,,,,,,,,,,,704.235,,859.291,,,,,607.966,,,,,,,,,,52.648,483.565,,216.529,,,20.442,,,,,,,,0.106,,139.587,,,365.631,,482.686,,,,258.976,,,,,1110.438,977.844,,,,,,,,,,,12.729,,,,,,,569.446,,423.037,,,,,,,,,,,,,,,,,,,,,,0.018,,,,,,,,,,,,,,,,,377.289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Top 500 universities, per GDP billion USD PPPs",,metadata/UNI500_GDP.html,,,,,,UNI500_GDP,,,,,,,,0.115,,,1.966,1.141,,,,,,,1.33,,,,,,,,0.191,,,,,,,,1.189,,,,,0.233,0.255,0,,,,0,,1.141,,,0.273,,,1.756,,,,,0.088,,,,2.587,,,2.113,0.793,,,,0.943,,,0.695,,,,,,,,,,0.769,0,0.012,0,0.138,,0.912,1.543,0.822,,0.304,,,,,,,,0,,,,,,0,0,,,,0.347,,,,,,,0.044,,,,,,,,,,,,1.374,,2.182,,,,,0.967,,,,,,,,,,0.19,1.581,,0.603,,,0.088,,,,,,,,0.228,,1.023,,,0.406,0,1.473,,,,0.712,,,,,2.259,1.52,,,,,,,,,,,0.052,,,,,,,1.323,,0.738,,,,,,,,,,,,,,,,,,,,,,0.238,,,,,,,,,,,,,,,,,0.973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Top 20 universities, number",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,3,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Top 20 universities, per million population",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Top 20 universities, per GDP billion USD PPPs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Top 100 universities, number",,,,,,,,,,,,,,,,,,,6,,,,,,,,2,,,,,,,,,,,,,,,,4,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,1,3,,,,3,,,,,,,,,,,,,,,,,,,,2,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,3,4,,,,,,,,,,,,,,,,,,8,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Top 100 universities, per million population",,,,,,,,,,,,,,,,,,,246.295,,,,,,,,174.636,,,,,,,,,,,,,,,,109.608,,,,,,1.42,,,,,,,,,,,,,355.477,,,,,,,,,,,,181.225,46.18,,,,36.85,,,,,,,,,,,,,,,,,,,,236.741,,,31.697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.059,,,,,,,202.655,,,,,,,,,,,,,,,,6.814,,,,,,,,,,,,,,,,,,,,,,,,302.847,488.922,,,,,,,,,,,,,,,,,,123.124,,154.393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Top 100 universities, per GDP billion USD PPPs",,,,,,,,,,,,,,,,,,,0.51,,,,,,,,0.379,,,,,,,,,,,,,,,,0.246,,,,,,0.009,,,,,,,,,,,,,0.702,,,,,,,,,,,,0.423,0.107,,,,0.074,,,,,,,,,,,,,,,,,,,,0.623,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.346,,,,,,,0.304,,,,,,,,,,,,,,,,0.028,,,,,,,,,,,,,0.205,,,,,,,,,,,0.611,0.75,,,,,,,,,,,,,,,,,,0.284,,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
