CATEGORY,TIME,INDICATOR,SOURCE,DESCRIPTION,UNIT,MAP,GRAPH,FILE,OPTIONS,ID,AFG,ALB,DZA,AND,AGO,AIA,ATG,ARG,ARM,ABW,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BMU,BTN,BOL,BIH,BWA,BRA,VGB,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CYM,CAF,TCD,CHL,CHN,COL,COM,COG,COK,CRI,CIV,HRV,CUB,CYP,CZE,PRK,COD,DNK,DJI,DMA,DOM,ECU,EGY,SLV,GNQ,ERI,EST,ETH,FJI,FIN,FRA,GAB,GMB,GEO,DEU,GHA,GIB,GRC,GRD,GTM,GIN,GNB,GUY,HTI,VAT,HND,HKG,HUN,ISL,IND,IDN,IRN,IRQ,IRL,ISR,ITA,JAM,JPN,JOR,KAZ,KEN,KIR,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LIE,LTU,LUX,MAC,MDG,MWI,MYS,MDV,MLI,MLT,MHL,MRT,MUS,MEX,FSM,MCO,MNG,MNE,MSR,MAR,MOZ,MMR,NAM,NRU,NPL,NLD,ANT,NZL,NIC,NER,NGA,NIU,NOR,OMN,PAK,PLW,PSE,PAN,PNG,PRY,PER,PHL,POL,PRT,QAT,KOR,MDA,ROU,RUS,RWA,KNA,LCA,VCT,WSM,SMR,STP,SAU,SEN,SRB,SYC,SLE,SGP,SVK,SVN,SLB,SOM,ZAF,ESP,LKA,SDN,SUR,SWZ,SWE,CHE,SYR,TJK,THA,MKD,TLS,TGO,TKL,TON,TTO,TUN,TUR,TKM,TCA,TUV,UGA,UKR,ARE,GBR,TZA,USA,URY,UZB,VUT,VEN,VNM,YEM,ZMB,ZWE,GUF,ESH,TWN,GRL,EAZ,SJM,PRI,IMN,JEY,GGY,VIR,KOS,SSD,BRIICS,AFRIC,ASM,ASME,ATF,BEL-VLG,BEL-WAL,BLX,BVT,CCK,CXR,E21,EA15,EA17,EU15,EU25,EU27,EU28,EUR,FLK,FRO,G20,G7M,GLP,GUM,HMD,IOT,JPN2,MNP,MTQ,MYT,NCL,NFK,NMEC,NOC,OAVG,OEU,OECD,PYF,REU,ROW,SCG,SGS,SHN,SPM,OTO,WLD,XKO,YUG,
>>Top adult performers,Latest available,,,,,,,,,TOPADPERF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Top adult performers in literacy , % of 16-65 year-old adults",,metadata/TOPAD_LIT_XAD.html,,,,,,TOPAD_LIT_XAD,,,,,,,,,,,280,270,,,,,,,276,,,,,,,,,,,,,,,,274,,,,,220,,,,,,,,,,269,274,,,271,,,,,,,,,276,,,288,262,,,,270,,,254,,,,,,,,,,,,,,,,267,255,251,,296,,,,,,,,,,,,,,267,,,,,,,,,,,,,,,,,,,,,,,,284,,281,,,,,278,,,,,,,,,,267,,,273,,,275,,,,,,,,,,,,,258,274,256,,,,252,,,,,279,,,,,,,,,,,,227,,,,,,,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268,,,,,,,,,,,,
,,"Top adult performers in numeracy, % of 16-65 year-old adults ",,metadata/TOPAD_NUM_XAD.html,,,,,,TOPAD_NUM_XAD,,,,,,,,,,,268,275,,,,,,,280,,,,,,,,,,,,,,,,266,,,,,206,,,,,,,,,,265,276,,,278,,,,,,,,,273,,,282,254,,,,272,,,252,,,,,,,,,,,,,,,,256,251,247,,288,,,,,,,,,,,,,,267,,,,,,,,,,,,,,,,,,,,,,,,280,,271,,,,,278,,,,,,,,,,260,,,263,,,270,,,,,,,,,,,,,257,276,258,,,,246,,,,,279,,,,,,,,,,,,219,,,,,,,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263,,,,,,,,,,,,
,,"Top adult performers in problem solving in technology-rich environments, % of 16-65-year-old adults ",,metadata/TOPAD_PST_XAD.html,,,,,,TOPAD_PST_XAD,,,,,,,,,,,38,33,,,,,,,35,,,,,,,,,,,,,,,,37,,,,,15,,,,,,,,,,,33,,,39,,,,,,,,,28,,,42,,,,,36,,,14,,,,,,,,,,,,,,,,25,27,,,35,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,42,,44,,,,,41,,,,,,,,,,19,,,30,,,26,,,,,,,,,,,,,37,26,25,,,,,,,,,44,,,,,,,,,,,,8,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,
,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Top adult performers in literacy , % of 16-65 year-old adults",,,,,,,,,,,,,,,,,,,280,270,,,,,,,276,,,,,,,,,,,,,,,,274,,,,,220,,,,,,,,,,269,274,,,271,,,,,,,,,276,,,288,262,,,,270,,,254,,,,,,,,,,,,,,,,267,255,251,,296,,,,,,,,,,,,,,267,,,,,,,,,,,,,,,,,,,,,,,,284,,281,,,,,278,,,,,,,,,,267,,,273,,,275,,,,,,,,,,,,,258,274,256,,,,252,,,,,279,,,,,,,,,,,,227,,,,,,,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268,,,,,,,,,,,,
,,"Top adult performers in numeracy, % of 16-65 year-old adults ",,,,,,,,,,,,,,,,,,,268,275,,,,,,,280,,,,,,,,,,,,,,,,266,,,,,206,,,,,,,,,,265,276,,,278,,,,,,,,,273,,,282,254,,,,272,,,252,,,,,,,,,,,,,,,,256,251,247,,288,,,,,,,,,,,,,,267,,,,,,,,,,,,,,,,,,,,,,,,280,,271,,,,,278,,,,,,,,,,260,,,263,,,270,,,,,,,,,,,,,257,276,258,,,,246,,,,,279,,,,,,,,,,,,219,,,,,,,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263,,,,,,,,,,,,
,,"Top adult performers in problem solving in technology-rich environments, % of 16-65-year-old adults ",,,,,,,,,,,,,,,,,,,38,33,,,,,,,35,,,,,,,,,,,,,,,,37,,,,,15,,,,,,,,,,,33,,,39,,,,,,,,,28,,,42,,,,,36,,,14,,,,,,,,,,,,,,,,25,27,,,35,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,42,,44,,,,,41,,,,,,,,,,19,,,30,,,26,,,,,,,,,,,,,37,26,25,,,,,,,,,44,,,,,,,,,,,,8,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
