CATEGORY,TIME,INDICATOR,SOURCE,DESCRIPTION,UNIT,MAP,GRAPH,FILE,OPTIONS,ID,AFG,ALB,DZA,AND,AGO,AIA,ATG,ARG,ARM,ABW,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BMU,BTN,BOL,BIH,BWA,BRA,VGB,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CYM,CAF,TCD,CHL,CHN,COL,COM,COG,COK,CRI,CIV,HRV,CUB,CYP,CZE,PRK,COD,DNK,DJI,DMA,DOM,ECU,EGY,SLV,GNQ,ERI,EST,ETH,FJI,FIN,FRA,GAB,GMB,GEO,DEU,GHA,GIB,GRC,GRD,GTM,GIN,GNB,GUY,HTI,VAT,HND,HKG,HUN,ISL,IND,IDN,IRN,IRQ,IRL,ISR,ITA,JAM,JPN,JOR,KAZ,KEN,KIR,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LIE,LTU,LUX,MAC,MDG,MWI,MYS,MDV,MLI,MLT,MHL,MRT,MUS,MEX,FSM,MCO,MNG,MNE,MSR,MAR,MOZ,MMR,NAM,NRU,NPL,NLD,ANT,NZL,NIC,NER,NGA,NIU,NOR,OMN,PAK,PLW,PSE,PAN,PNG,PRY,PER,PHL,POL,PRT,QAT,KOR,MDA,ROU,RUS,RWA,KNA,LCA,VCT,WSM,SMR,STP,SAU,SEN,SRB,SYC,SLE,SGP,SVK,SVN,SLB,SOM,ZAF,ESP,LKA,SDN,SUR,SWZ,SWE,CHE,SYR,TJK,THA,MKD,TLS,TGO,TKL,TON,TTO,TUN,TUR,TKM,TCA,TUV,UGA,UKR,ARE,GBR,TZA,USA,URY,UZB,VUT,VEN,VNM,YEM,ZMB,ZWE,GUF,ESH,TWN,GRL,EAZ,SJM,PRI,IMN,JEY,GGY,VIR,KOS,SSD,BRIICS,AFRIC,ASM,ASME,ATF,BEL-VLG,BEL-WAL,BLX,BVT,CCK,CXR,E21,EA15,EA17,EU15,EU25,EU27,EU28,EUR,FLK,FRO,G20,G7M,GLP,GUM,HMD,IOT,JPN2,MNP,MTQ,MYT,NCL,NFK,NMEC,NOC,OAVG,OEU,OECD,PYF,REU,ROW,SCG,SGS,SHN,SPM,OTO,WLD,XKO,YUG,
>>Investments on tangible assets,Latest available,,,,,,,,,TANG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Investments on machinery and equipment, million USD PPPs",,,,,,,,,,,,,,,,,,,,34379.628,,,,,,,,,,,,,,,,,,11359.63,,,,,71450.574,,,,,36050.62,,,,,,,,,,2402.409,42249.625,,,17080.504,,,,,,,,,3217.99,,,11877.467,135773.31,,,,262736.295,,,13541.133,,,,,,,,,,,1300.532,,,,,25394.704,,143171.818,,,,,,,,,,3777.846,,,,,,5481.555,3282.383,,,,,,,2141.833,,,,,,,,,,,,,,,,49548.108,,,,,,,12421.826,,,,,,,,,,81851.373,15739.523,,,,,,,,,,,,,,,,,,,15683.821,5201.981,,,,117052.114,,,,,35643.73,,,,,,,,,,,,,,,,,,,110520.498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1214822.066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Investments on machinery and equipment, million constant USD PPPs",,,,,,,,,,,,,,,,,,,,32615.666,,,,,,,,,,,,,,,,,,11421.652,,,,,74262.099,,,,,39301.224,,,,,,,,,,2232.936,39818.08,,,16311.908,,,,,,,,,3406.305,,,11956.916,127886.865,,,,254382.055,,,11482.469,,,,,,,,,,,1382.296,,,,,24214.906,,134173.7,,,,,,,,,,3824.355,,,,,,5493.571,3119.188,,,,,,,2248.495,,,,,,,,,,,,,,,,46760.791,,,,,,,13640.563,,,,,,,,,,79697.686,14801.309,,,,,,,,,,,,,,,,,,,15235.858,4785.05,,,,106553.422,,,,,35549.902,,,,,,,,,,,,,,,,,,,109352.519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1163621.131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Investments on machinery and equipment, % of total gross fixed capital formation",,,,,,,,,,,,,,,,,,,,24.846,,,,,,,,,,,,,,,,,,,,,,,15.835,,,,,,,,,,,,,,,,34.434,,,18.695,,,,,,,,,28.182,,,18.433,,,,,,,,27.08,,,,,,,,,,,19.38,,,,,7.441,,29.911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.293,,,,,,,13.184,,,,,,,,,,32.899,,,,,,,,,,,,,,,,,,,,34.917,,,,,,,,,,24.173,,,,,,,,,,,,,,,,,,,18.164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Investments on machinery and equipment, % of GDP",,,,,,,,,,,,,,,,,,,,7.848,,,,,,,,,,,,,,,,,,8.331,,,,,4.473,,,,,8.401,,,,,,,,,,8.717,11.524,,,5.997,,,,,,,,,8.324,,,5.021,4.895,,,,6.522,,,4.705,,,,,,,,,,,7.57,,,,,7.724,,6.191,,,,,,,,,,7.43,,,,,,6.393,5.318,,,,,,,12.981,,,,,,,,,,,,,,,,5.673,,,,,,,4.003,,,,,,,,,,7.756,4.978,,,,,,,,,,,,,,,,,,,9.432,7.661,,,,6.941,,,,,7.319,,,,,,,,,,,,,,,,,,,3.952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Machinery and equipment (expenditure, USD, constant PPPs, OECD base year, millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Investments on machinery and equipment, annual growth rates, %",,,,,,,,,,,,,,,,,,,,7.462,,,,,,,,,,,,,,,,,,,,,,,-5.072,,,,,-0.323,,,,,,,,,,,-1.077,,,4.993,,,,,,,,,-0.199,,,10.128,5.536,,,,1.057,,,-0.576,,,,,,,,,,,21.04,,,,,27.897,,7.486,,,,,,,,,,,,,,,,,-14.386,,,,,,,,,,,,,,,,,,,,,,,3.419,,,,,,,,,,,,,,,,,,4.074,,,,,,,,,,,,,,,,,,,-4.35,10.754,,,,5.029,,,,,4.137,,,,,,,,,,,,,,,,,,,2.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Investments on machinery and equipment, million NC",,,,,,,,,,,,,,,,261728.795,,,89534,25343.13,,,,,,,31185.4,,,,,,,,,,,8129.134,,,,,93251,,,,,13435751.73,,65387000,,,,2200592.21,,,,806.943,552788,,,118325,,,,,,,,,1750.825,,,9754,103222,,,,200179,,,8329.908,,,,,,,,,,3077721,169445,,595603350,,,16158.158,55430.923,96902.508,,40361200,,,,,,,,1962.168,,,,,,2322.007,3238.142,,,,,,,1243.521,,,,1643946,,,,,,,,,,,,38342,,17075,,,,,122839,,,,,,,,,,136466,8898.43,,135863800,,,,,,,,,,,,,,,,,8174.47,2776.226,,,,72671,,,,,305470,51614.173,,,,,,,,,,,,,,,,,,74923,,1227274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871913.648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Investments on machinery and equipment, million USD PPPs",,,,,,,,,,,,,,,,39631.859,,,61218.691,31811.297,,,,,,,39087.38,,,,,,,,,,,12012.604,,,,,74400.424,,,,,35473.205,,54343.826,,,,5953.661,,,,1222.195,43190.008,,,16248.995,,,,,,,,,3291.865,,,10784.628,129058.185,,,,258793.632,,,13522.258,,,,,,,,,,23555.419,1207.398,,146683.892,,,20079.91,14587.161,133243.751,,393525.208,,,,,,,,3964.798,,,,,,5224.244,3672.237,,,,,,,2075.709,,,,195639.819,,,,,,,,,,,,47568.04,,11828.607,,,,,12686.862,,,,,,,,,,77371.614,15243.883,,152531.956,,,,,,,,,,,,,,,,,16851.636,4747.728,,,,108878.575,,,,,34237.907,41387.463,,,,,,,,,,,,,,,,,,108831.207,,1227274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1168002.443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Investments on machinery and equipment, million constant USD PPPs",,,,,,,,,,,,,,,,118913.582,,,59581.806,30147.691,,,,,,,37346.681,,,,,,,,,,,12030.994,,,,,76364.242,,,,,37586.257,,58845.158,,,,6499.704,,,,1154.689,40507.037,,,15616.759,,,,,,,,,3425.271,,,10852.122,121003.336,,,,249117.922,,,11559.025,,,,,,,,,,24392.13,1277.527,,173883.686,,,19055.977,13951.922,125570.431,,361540.226,,,,,,,,4036.545,,,,,,5165.301,3504.763,,,,,,,2176.213,,,,214396.685,,,,,,,,,,,,44977.729,,11416.851,,,,,13448.102,,,,,,,,,,75752.311,14306.858,,161633.081,,,,,,,,,,,,,,,,,16311.198,4360.201,,,,100155.778,,,,,33911.234,35271.232,,,,,,,,,,,,,,,,,,106888.699,,1227274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1141792.334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
