CATEGORY,TIME,INDICATOR,SOURCE,DESCRIPTION,UNIT,MAP,GRAPH,FILE,OPTIONS,ID,AFG,ALB,DZA,AND,AGO,AIA,ATG,ARG,ARM,ABW,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BMU,BTN,BOL,BIH,BWA,BRA,VGB,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CYM,CAF,TCD,CHL,CHN,COL,COM,COG,COK,CRI,CIV,HRV,CUB,CYP,CZE,PRK,COD,DNK,DJI,DMA,DOM,ECU,EGY,SLV,GNQ,ERI,EST,ETH,FJI,FIN,FRA,GAB,GMB,GEO,DEU,GHA,GIB,GRC,GRD,GTM,GIN,GNB,GUY,HTI,VAT,HND,HKG,HUN,ISL,IND,IDN,IRN,IRQ,IRL,ISR,ITA,JAM,JPN,JOR,KAZ,KEN,KIR,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LIE,LTU,LUX,MAC,MDG,MWI,MYS,MDV,MLI,MLT,MHL,MRT,MUS,MEX,FSM,MCO,MNG,MNE,MSR,MAR,MOZ,MMR,NAM,NRU,NPL,NLD,ANT,NZL,NIC,NER,NGA,NIU,NOR,OMN,PAK,PLW,PSE,PAN,PNG,PRY,PER,PHL,POL,PRT,QAT,KOR,MDA,ROU,RUS,RWA,KNA,LCA,VCT,WSM,SMR,STP,SAU,SEN,SRB,SYC,SLE,SGP,SVK,SVN,SLB,SOM,ZAF,ESP,LKA,SDN,SUR,SWZ,SWE,CHE,SYR,TJK,THA,MKD,TLS,TGO,TKL,TON,TTO,TUN,TUR,TKM,TCA,TUV,UGA,UKR,ARE,GBR,TZA,USA,URY,UZB,VUT,VEN,VNM,YEM,ZMB,ZWE,GUF,ESH,TWN,GRL,EAZ,SJM,PRI,IMN,JEY,GGY,VIR,KOS,SSD,BRIICS,AFRIC,ASM,ASME,ATF,BEL-VLG,BEL-WAL,BLX,BVT,CCK,CXR,E21,EA15,EA17,EU15,EU25,EU27,EU28,EUR,FLK,FRO,G20,G7M,GLP,GUM,HMD,IOT,JPN2,MNP,MTQ,MYT,NCL,NFK,NMEC,NOC,OAVG,OEU,OECD,PYF,REU,ROW,SCG,SGS,SHN,SPM,OTO,WLD,XKO,YUG,
,,"HERD, million USD PPPs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10360.979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20343.229,,,,,,,,,,,,,,,,,,,1009.931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"HERD, million constant USD PPPs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9972.896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17868.537,,,,,,,,,,,,,,,,,,,871.937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"HERD, % of total gross domestic R&D expenditures (GERD)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"HERD, % of public sector R&D expenditures (PSERD)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"HERD, % of GDP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.505,,,,,,,,,,,,,,,,,,,0.307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"HERD, compound annual growth rate at constant prices, %",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.678,,,,,,,,,,,,,,,,,,,8.178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"HERD, million NC",,,,,,,,,,,,,,,,9567.756,1991.2,,,2581.005,10.4,,,,,485358,2008.68,,,,,,28.689,,,,,45.854,,,15818.404,,13020,,,,,234015.69,99858.844,673000.61,,,,,,691.771,,43.2,22082.697,,,20010,,,,,10669.247,,,,125.217,,,1480.45,9864.327,,,,15344.212,,,643.77,,,,,,,,,,56742,14798,33654.9,,,46219.018,764.258,5798.4,6254.4,,2140809,,,,,,74.566,,75.6,,13.385,,,,216.394,119.7,486.56,,,4288.84,,,22.96,,,,26014.649,,,3467.1,6.394,,,747.65,,,,,4375,,960,,,,,18708.7,28.457,40099.03,,,,,78099.422,,,5215.2,1041.661,,5998872.479,54.6,606.508,87730.8,,,,,,,,,,14260.7,,,,406.069,86.934,,,,3703.884,,,,,36630,5884.607,,8.2,15992,1685.3,,,,,,,8175.744,,,,,653.5,1368.28,8157.7,,66514,,65029.2,,,,,,,,,48107.673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"HERD, million USD PPPs",,,,,,,,,,,,,,,,1448.782,10.049,,,3239.739,32.5,,,,,93.952,2517.654,,,,,,40.694,,,,,71.424,,,11.443,,10388.023,,,,,617.851,28811.236,561.434,,,,,,188.905,,69.79,1725.348,,,2747.876,,,,,4677.443,,,,235.431,,,1636.877,12333.341,,,,19837.167,,,1045.056,,,,,,,,,,434.276,105.445,1969.62,,,127.271,949.751,1525.903,8599.981,,20873.074,,,,,,3.543,,152.759,,2.972,,,,480.876,135.747,86.285,,,3028.842,,,40.281,,,,3095.905,,,5.42,17.613,,,42.124,,,,,5427.734,,665.034,,,,,1932.242,187.216,1358.69,,,,,33.587,,,2956.842,1784.467,,6734.831,7.999,372.709,3657.783,,,,,,,,,,344.628,,,,837.11,148.669,,,,5549.306,,,,,4105.59,4718.645,,3.948,1302.704,88.065,,,,,,,6585.124,,,,,111.92,698.459,11849.664,,66514,,71.32,,,,,,,,,3163.314,,,,,,,,,,,,,,,,,,,,,,,,,,,,89481.392,,,,,,,,,,,,,,,,,,,,219188.648,,,,,,,,,,,,
,,"HERD, million constant USD PPPs",,,,,,,,,,,,,,,,1333.242,9.247,,,2804.508,29.859,,,,,,2249.526,,,,,,37.482,,,,,65.709,,,10.551,,9934.072,,,,,557.561,26558.224,516.64,,,,,,173.816,,64.161,1518.785,,,2498.584,,,,,4305.479,,,,211.347,,,1470.57,11051.994,,,,17573.618,,,937.924,,,,,,,,,,393.067,93.371,1812.476,,,117.355,806.021,1301.344,7659.297,,18992.841,,,,,,3.26,,136.35,,2.735,,,,443.315,116.088,79.403,,,2787.825,,,37.027,,,,2845.61,,,4.987,16.216,,,38.761,,,,,4937.71,,592.368,,,,,1797.374,172.503,1250.258,,,,,30.907,,,2698.237,1602.938,,6704.667,7.36,334.69,3522.506,,,,,,,,,,317.134,,,,786.178,131.155,,,,5069.814,,,,,3789.209,4066.325,,3.64,1198.832,81.039,,,,,,,6223.074,,,,,102.993,645.727,10787.949,,61206.635,,65.763,,,,,,,,,2910.985,,,,,,,,,,,,,,,,,,,,,,,,,,,,80327.865,,,,,,,,,,,,,,,,,,,,200402.389,,,,,,,,,,,,
