CATEGORY,TIME,INDICATOR,SOURCE,DESCRIPTION,UNIT,MAP,GRAPH,FILE,OPTIONS,ID,AFG,ALB,DZA,AND,AGO,AIA,ATG,ARG,ARM,ABW,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BMU,BTN,BOL,BIH,BWA,BRA,VGB,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CYM,CAF,TCD,CHL,CHN,COL,COM,COG,COK,CRI,CIV,HRV,CUB,CYP,CZE,PRK,COD,DNK,DJI,DMA,DOM,ECU,EGY,SLV,GNQ,ERI,EST,ETH,FJI,FIN,FRA,GAB,GMB,GEO,DEU,GHA,GIB,GRC,GRD,GTM,GIN,GNB,GUY,HTI,VAT,HND,HKG,HUN,ISL,IND,IDN,IRN,IRQ,IRL,ISR,ITA,JAM,JPN,JOR,KAZ,KEN,KIR,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LIE,LTU,LUX,MAC,MDG,MWI,MYS,MDV,MLI,MLT,MHL,MRT,MUS,MEX,FSM,MCO,MNG,MNE,MSR,MAR,MOZ,MMR,NAM,NRU,NPL,NLD,ANT,NZL,NIC,NER,NGA,NIU,NOR,OMN,PAK,PLW,PSE,PAN,PNG,PRY,PER,PHL,POL,PRT,QAT,KOR,MDA,ROU,RUS,RWA,KNA,LCA,VCT,WSM,SMR,STP,SAU,SEN,SRB,SYC,SLE,SGP,SVK,SVN,SLB,SOM,ZAF,ESP,LKA,SDN,SUR,SWZ,SWE,CHE,SYR,TJK,THA,MKD,TLS,TGO,TKL,TON,TTO,TUN,TUR,TKM,TCA,TUV,UGA,UKR,ARE,GBR,TZA,USA,URY,UZB,VUT,VEN,VNM,YEM,ZMB,ZWE,GUF,ESH,TWN,GRL,EAZ,SJM,PRI,IMN,JEY,GGY,VIR,KOS,SSD,BRIICS,AFRIC,ASM,ASME,ATF,BEL-VLG,BEL-WAL,BLX,BVT,CCK,CXR,E21,EA15,EA17,EU15,EU25,EU27,EU28,EUR,FLK,FRO,G20,G7M,GLP,GUM,HMD,IOT,JPN2,MNP,MTQ,MYT,NCL,NFK,NMEC,NOC,OAVG,OEU,OECD,PYF,REU,ROW,SCG,SGS,SHN,SPM,OTO,WLD,XKO,YUG,
">>>University graduates,(ISCED2011 levels 6 to 8) general/ academic programmes, science and engineering",Latest available,,,,,,,,,UGTARP_SCIENG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Women university graduates,  (ISCED2011 levels 6 to 8) general/ academic programmes, engineering, number",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Women university graduates, (ISCED2011 levels 6 to 8) general/ academic programmes, science and engineering, % of total",,,,,,,,,,,,,,,,49.471,,,29.655,21.308,,,,,,,21.202,,,,,,,,27.627,,,,,,,,32.745,,,,,15.463,,33.289,,,,30.521,,,,,28.069,,,32.246,,,,,,,,,33.886,,,26.383,27.919,,,,25.524,,,34.465,,,,,,,,,,24.421,,42.701,,,,24.64,36.425,37.184,,25.995,,,,,,,,27.208,,,,,,22.146,31.606,,,,,,,,,,,30.675,,,,,,,,,,,,22.555,,33.469,,,,,26.579,,,,,,,,,,38.057,37.392,,22.483,,,17.361,,,,,,,,57.038,,,,,,33.094,27.156,,,,26.655,,,,,29.935,19.474,,,,,,,,,,,31.554,,,,,,,37.856,,31.878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"University graduates, (ISCED2011 levels 6 to 8) general/ academic programmes, science, number",,,,,,,,,,,,,,,,6374,,,,6029,,,,,,,4336,,,,,,,,40103,,,,,,,,29363,,,,,3057,0,4790,,,,,,,,,9790,,,4494,,,,,,,,,978,,,3981,0,,,,79590,,,6529,,,,,,,,,,3760,319,0,40830,,,5740,6287,27667,,30495,,,,,,,,1149,,,,,,,108,,,,,,,,,,,29078,,,,,,,,,,,,9466,,6714,,,,,3036,,,,,,,,,,41059,6942,,38990,,,93735,,,,,,,,19155,,,,,,5401,1445,,,,26741,,,,,5109,5661,,,,,,,,,,,35209,,,,,,,86629,,251897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"University graduates,(ISCED2011 levels 6 to 8) general/ academic programmes, engineering, number",,,,,,,,,,,,,,,,8768,,,,7479,,,,,,,9229,,,,,,,,60942,,,,,,,,19631,,,,,9297,0,29379,,,,,,,,,12756,,,5904,,,,,,,,,968,,,10706,0,,,,73536,,,5598,,,,,,,,,,7275,408,0,114886,,,4224,7113,47853,,126545,,,,,,,,2193,,,,,,,47,,,,,,,,,,,95832,,,,,,,,,,,,12519,,3728,,,,,3820,,,,,,,,,,66363,16634,,93764,,,237715,,,,,,,,4159,,,,,,9481,1872.5,,,,42344,,,,,11711,6506,,,,,,,,,,,31583,,,,,,,61237,,170972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Women university graduates, (ISCED2011 levels 6 to 8) general/ academic programmes, science, number",,,,,,,,,,,,,,,,3225,,,,2191,,,,,,,1508,,,,,,,,16141,,,,,,,,14267,,,,,920,0,2661,,,,,,,,,3718,,,1782,,,,,,,,,468,,,1721,0,,,,34863,,,3059,,,,,,,,,,1526,125,0,19726,,,2432,2720,15128,,7793,,,,,,,,476,,,,,,,47,,,,,,,,,,,13705,,,,,,,,,,,,2439,,2920,,,,,1095,,,,,,,,,,18932,3899,,15622,,,0,,,,,,,,13229,,,,,,2328,632.5,,,,11332,,,,,2203,2006,,,,,,,,,,,18971,,,,,,,32683,,108537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Women university graduates,  (ISCED2011 levels 6 to 8) general/ academic programmes, engineering, number",,,,,,,,,,,,,,,,3174,,,,1865,,,,,,,2362,,,,,,,,18661,,,,,,,,4600,,,,,2530,0,10378,,,,,,,,,3529,,,1923,,,,,,,,,321,,,2365,0,,,,16257,,,2238,,,,,,,,,,1618,133,0,55501,,,869,2001,18991,,14356,,,,,,,,646,,,,,,,20,,,,,,,,,,,27545,,,,,,,,,,,,2625,,1151,,,,,998,,,,,,,,,,23956,5181,,22653,,,0,,,,,,,,279,,,,,,2971,583,,,,13313,,,,,3507,1252,,,,,,,,,,,9996,,,,,,,13977,,37911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Women university graduates, (ISCED2011 levels 6 to 8) general/ academic programmes, science and engineering, % of total",,,,,,,,,,,,,,,,,,,29.103,20.093,,,,,,,21.004,,,,,,,,27.65,,,,,,,,32.745,,,,,38.667,,,,,,,,,,,31.624,,,33.899,,,,,,,,,45.794,,,26.726,27.443,,,,,,,29.051,,,,,,,,,,24.715,,,,,,40.586,35.133,47.919,,23.648,,,,,,,,33.696,,,,,,,52.778,,,,,,,,,,,,,,,,,,,,,,,20.836,,43.177,,,,,34.326,,,,,,,,,,37.086,36.385,,22.528,,,,,,,,,,,,,,,,,36.895,34.154,,,,44.536,,,,,,19.263,,,,,,,,,,,31.554,,,,,,,30.931,,31.614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"University graduates, (ISCED2011 levels 6 to 8) general/ academic programmes, science, number",,,,,,,,,,,,,,,,6206,,,27765,5931,,,,,,,4180,,,,,,,,37169,,,,,,,,28487,,,,,2727.33,0,,,,,,,,,,9374,,,4417,,,,,,,,,957,,,4117,0,,,,77028,,,6642,,,,,,,,,,3974,,,35935,,,5681,5792,28081,,30118,,,,,,,,,,,,,,,0,,,,,,,,,,,27120,,,,,,,,,,,,8159,,6016,,,,,3069,,,,,,,,,,41773,6064,,38820,,,97199,,,,,,,,16548,,,,,,5731,993,,,,25374,,,,,4826,5275,,,,,,,,,,,30931,,,,,,,84051.7,,234133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"University graduates,(ISCED2011 levels 6 to 8) general/ academic programmes, engineering, number",,,,,,,,,,,,,,,,7835,,,20702,7131,,,,,,,8905,,,,,,,,51043,,,,,,,,18542,,,,,8384,0,,,,,,,,,,13344,,,5393,,,,,,,,,946,,,10157,0,,,,65804,,,5511,,,,,,,,,,6528,,,100997,,,4236,6571,56208,,125021,,,,,,,,,,,,,,,0,,,,,,,,,,,88762,,,,,,,,,,,,10803,,3353,,,,,3727,,,,,,,,,,65336,15377,,95391,,,246389,,,,,,,,3526,,,,,,9358,1745,,,,46368,,,,,11331,5892,,,,,,,,,,,28574,,,,,,,60080.6,,162649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Women university graduates, (ISCED2011 levels 6 to 8) general/ academic programmes, science, number",,,,,,,,,,,,,,,,3015,,,10157,2132,,,,,,,1500,,,,,,,,14678,,,,,,,,13844,,,,,870.5,0,,,,,,,,,,3696,,,1708,,,,,,,,,472,,,1841,0,,,,33716,,,3136,,,,,,,,,,1444,,,17994,,,2411,2557,15130,,7732,,,,,,,,,,,,,,,0,,,,,,,,,,,12705,,,,,,,,,,,,2061,,2710,,,,,1036,,,,,,,,,,18701,3342,,15527,,,0,,,,,,,,12139,,,,,,2443,427,,,,10958,,,,,2080,1835,,,,,,,,,,,15633,,,,,,,31438.57,,101356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Women university graduates,  (ISCED2011 levels 6 to 8) general/ academic programmes, engineering, number",,,,,,,,,,,,,,,,2626,,,5099,1783,,,,,,,2292,,,,,,,,15405,,,,,,,,4286,,,,,2195.5,0,,,,,,,,,,3549,,,1749,,,,,,,,,332,,,2271,0,,,,14553,,,2174,,,,,,,,,,1513,,,50601,,,875,1796,18575,,14049,,,,,,,,,,,,,,,0,,,,,,,,,,,25664,,,,,,,,,,,,2168,,1044,,,,,988,,,,,,,,,,22130,4791,,22730,,,0,,,,,,,,261,,,,,,2854,591,,,,14872,,,,,3439,1168,,,,,,,,,,,8507,,,,,,,13557.8,,35487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Women university graduates, (ISCED2011 levels 6 to 8) general/ academic programmes, science and engineering, % of total",,,,,,,,,,,,,,,,,,,28.959,20.09,,,,,,,20.311,,,,,,,,26.741,,,,,,,,32.853,,,,,39.7,,,,,,,,,,,36.535,,,33.001,,,,,,,,,44.828,,,27.895,27.512,,,,,,,26.227,,,,,,,,,,22.581,,,,,,40.645,34.734,47.241,,22.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.294,,39.801,,,,,34.358,,,,,,,,,,35.379,35.844,,22.493,,,,,,,,,,,,,,,,,38.507,24.597,,,,44.455,,,,,,18.721,,,,,,,,,,,29.487,,,,,,,30.577,,31.426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"University graduates, (ISCED2011 levels 6 to 8) general/ academic programmes, science, number",,,,,,,,,,,,,,,,5814,,,25997,5448,,,,,,,4085,,,,,,,,35173,,,,,,,,28909,,,,,2748,0,,,,,,,,,,9210,,,4111,,,,,,,,,919,,,3989,0,,,,72006,,,6648,,,,,,,,,,4414,261,,38105,,,5366,5925,15872,,30210,,,,,,,,,,,,,,,0,,,,,,,,,,,27766,,,,,,,,,,,,8029,,,,,,,2682,,,,,,,,,,42669,5138,,37785,,,103143,,,,,,,,,,,,,,6075,819,,,,22864,,,,,4112,4954,,,,,,,,,,,25239,,,,,,,77707.45,,221693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"University graduates,(ISCED2011 levels 6 to 8) general/ academic programmes, engineering, number",,,,,,,,,,,,,,,,7255,,,19087,6422,,,,,,,8745,,,,,,,,46469,,,,,,,,18838,,,,,8605,0,,,,,,,,,,14112,,,4740,,,,,,,,,865,,,12223,0,,,,56438,,,5585,,,,,,,,,,6101,372,,102500,,,4362,6075,32719,,123673,,,,,,,,,,,,,,,0,,,,,,,,,,,75966,,,,,,,,,,,,10314,,,,,,,3370,,,,,,,,,,55655,14407,,89385,,,248126,,,,,,,,,,,,,,9855,1526,,,,36109,,,,,9996,5462,,,,,,,,,,,28806,,,,,,,55762.71,,153426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Women university graduates, (ISCED2011 levels 6 to 8) general/ academic programmes, science, number",,,,,,,,,,,,,,,,2926,,,9700,1905,,,,,,,1449,,,,,,,,13279,,,,,,,,14167,,,,,907,0,,,,,,,,,,3552,,,1533,,,,,,,,,455,,,1847,0,,,,31902,,,3165,,,,,,,,,,1739,125,,20129,,,2254,2610,8317,,7737,,,,,,,,,,,,,,,0,,,,,,,,,,,13332,,,,,,,,,,,,1819,,,,,,,970,,,,,,,,,,19363,2787,,14818,,,0,,,,,,,,,,,,,,2606,407,,,,9379,,,,,1932,1704,,,,,,,,,,,11312,,,,,,,29159.61,,96443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Women university graduates,  (ISCED2011 levels 6 to 8) general/ academic programmes, engineering, number",,,,,,,,,,,,,,,,2308,,,4640,1588,,,,,,,2217,,,,,,,,13171,,,,,,,,4427,,,,,2244,0,,,,,,,,,,3379,,,1517,,,,,,,,,327,,,2626,0,,,,12394,,,2273,,,,,,,,,,1379,150,,52003,,,901,1596,10704,,13687,,,,,,,,,,,,,,,0,,,,,,,,,,,21642,,,,,,,,,,,,2012,,,,,,,899,,,,,,,,,,18549,4448,,20845,,,0,,,,,,,,,,,,,,3095,501,,,,12224,,,,,2934,1067,,,,,,,,,,,8090,,,,,,,12578.21,,33242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Women university graduates, (ISCED2011 levels 6 to 8) general/ academic programmes, science and engineering, % of total",,,,,,,,,,,,,,,,,,,28.71,18.409,,,,,,,20.452,,,,,,,,25.822,,,,,,,,32.435,,,,,41.887,,,,,,,,,,,31.508,,,32.705,,,,,,,,,39.535,,,25.731,27.005,,,,,,,30.747,,,,,,,,,,25.879,,,,,,40.074,34.823,,,22.823,,,,,,,,29.936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.788,,43.868,,,,,32.639,,,,,,,,,,36.381,33.836,,22.81,,,,,,,,,,,,,,,,,38.56,36.62,,,,43.341,,,,,30.196,17.83,,,,,,,,,,,25.493,,,,,,,32.419,,31.799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
