CATEGORY,TIME,INDICATOR,SOURCE,DESCRIPTION,UNIT,MAP,GRAPH,FILE,OPTIONS,ID,AFG,ALB,DZA,AND,AGO,AIA,ATG,ARG,ARM,ABW,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BMU,BTN,BOL,BIH,BWA,BRA,VGB,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CYM,CAF,TCD,CHL,CHN,COL,COM,COG,COK,CRI,CIV,HRV,CUB,CYP,CZE,PRK,COD,DNK,DJI,DMA,DOM,ECU,EGY,SLV,GNQ,ERI,EST,ETH,FJI,FIN,FRA,GAB,GMB,GEO,DEU,GHA,GIB,GRC,GRD,GTM,GIN,GNB,GUY,HTI,VAT,HND,HKG,HUN,ISL,IND,IDN,IRN,IRQ,IRL,ISR,ITA,JAM,JPN,JOR,KAZ,KEN,KIR,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LIE,LTU,LUX,MAC,MDG,MWI,MYS,MDV,MLI,MLT,MHL,MRT,MUS,MEX,FSM,MCO,MNG,MNE,MSR,MAR,MOZ,MMR,NAM,NRU,NPL,NLD,ANT,NZL,NIC,NER,NGA,NIU,NOR,OMN,PAK,PLW,PSE,PAN,PNG,PRY,PER,PHL,POL,PRT,QAT,KOR,MDA,ROU,RUS,RWA,KNA,LCA,VCT,WSM,SMR,STP,SAU,SEN,SRB,SYC,SLE,SGP,SVK,SVN,SLB,SOM,ZAF,ESP,LKA,SDN,SUR,SWZ,SWE,CHE,SYR,TJK,THA,MKD,TLS,TGO,TKL,TON,TTO,TUN,TUR,TKM,TCA,TUV,UGA,UKR,ARE,GBR,TZA,USA,URY,UZB,VUT,VEN,VNM,YEM,ZMB,ZWE,GUF,ESH,TWN,GRL,EAZ,SJM,PRI,IMN,JEY,GGY,VIR,KOS,SSD,BRIICS,AFRIC,ASM,ASME,ATF,BEL-VLG,BEL-WAL,BLX,BVT,CCK,CXR,E21,EA15,EA17,EU15,EU25,EU27,EU28,EUR,FLK,FRO,G20,G7M,GLP,GUM,HMD,IOT,JPN2,MNP,MTQ,MYT,NCL,NFK,NMEC,NOC,OAVG,OEU,OECD,PYF,REU,ROW,SCG,SGS,SHN,SPM,OTO,WLD,XKO,YUG,
,,"Basic research expenditures, % of  total R&D expenditures",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Basic research expenditures, % of GDP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Basic research expenditures, million NC",,,,,,,,,,,,,,,,,,,,,62.4,,,,,,,,,,,,12.809,,,,,,,,11757.525,,,,,,,,71612.296,,,,,,,,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10140.9,,,,49173.609,,,,,2076931,,15838.8,,,,,,,,4.819,,,,,,,,,3152.42,,,,,,,28243.522,,,16769.8,,,,541.91,,,,,,,,,,,,,41.474,,,,,,24936.562,,,,,,11361657.87,,,,,,,,,,,,,12708.7,,,,,,,,,,,,,,,,,,12445,,,,,,,,,,,,,2460.2,,,,,,71377.8,,,,,,,,,44332.685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Basic research expenditures, million USD PPPs",,,,,,,,,,,,,,,,,,,,,195,,,,,,,,,,,,18.169,,,,,,,,8.505,,,,,,,,20661.553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.318,,,,135.407,,,,,20259.644,,170.712,,,,,,,,1.07,,,,,,,,,2226.285,,,,,,,3362.043,,,26.214,,,,30.532,,,,,,,,,,,,,272.855,,,,,,10.724,,,,,,12784.177,,,,,,,,,,,,,307.122,,,,,,,,,,,,,,,,,,1013.767,,,,,,,,,,,,,421.339,,,,,,78.283,,,,,,,,,2922.777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Basic research expenditures, million constant USD PPPs",,,,,,,,,,,,,,,,,,,,,179.154,,,,,,,,,,,,16.735,,,,,,,,7.843,,,,,,,,19045.838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.047,,,,124.857,,,,,18559.987,,157.09,,,,,,,,0.985,,,,,,,,,2049.131,,,,,,,3103.997,,,24.123,,,,28.095,,,,,,,,,,,,,251.412,,,,,,9.869,,,,,,12698.409,,,,,,,,,,,,,282.62,,,,,,,,,,,,,,,,,,932.933,,,,,,,,,,,,,387.733,,,,,,72.183,,,,,,,,,2689.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Basic research expenditures, % of  total R&D expenditures",,,,,,,,,,,,,,,,,,,,,51.613,,,,,,,,,,,,20.496,,,,,,,,13.544,,,,,,,,5.054,,,,,,,,20.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.906,,,,62.873,,,,,11.912,,22.854,,,,,,,,31.374,,,,,,,,,20.935,,,,,,,29.067,,,46.832,,,,27.137,,,,,,,,,,,,,62.671,,,,,,13.676,,,,,,17.225,,,,,,,,,,,,,36.32,,,,,,,,,,,,,,,,,,14.698,,,,,,,,,,,,,20.125,,,,,,19.547,,,,,,,,,8.685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Basic research expenditures, % of GDP",,,,,,,,,,,,,,,,,,,,,0.115,,,,,,,,,,,,0.045,,,,,,,,0.016,,,,,,,,0.104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.458,,,,0.025,,,,,0.391,,0.039,,,,,,,,0.016,,,,,,,,,0.272,,,,,,,0.155,,,0.072,,,,0.092,,,,,,,,,,,,,0.154,,,,,,0.018,,,,,,0.729,,,,,,,,,,,,,0.314,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,0.124,,,,,,0.042,,,,,,,,,0.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Basic research expenditures, million NC",,,,,,,,,,,,,,,,,,,,,62.7,,3.21,,,,,,,,,,,,,,,75.834,,,,,,,,,,,61354.285,,,,,4616,,907.333,50.3,17.344,26359.412,,,,,,,50.78,,5.642,,,86.95,,,,11686.8,,,,,,,,,,,,,,,,,81663.3,9361.4,,,,25821.864,,,5547.455,,2141632,,15260.7,,,,,,47.9,,,,,,103.627,,,,,2364.91,,,34.284,,,,26290.168,,,13311.2,,,,,,91.788,,,3639.872,,,,,,,,22.997,,,,,,15456.271,,,5420.4,518.119,,11242600.29,,901.681,,,,,,,,,,,11990.697,,,1677.523,302.002,160.672,,,,2911.707,,,,,,,,,13768,,,3085.161,,,,,,,,,,2485.5,,5174.4,,,,61598.2,,,,,,,,,43408.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
