CATEGORY,TIME,INDICATOR,SOURCE,DESCRIPTION,UNIT,MAP,GRAPH,FILE,OPTIONS,ID,AFG,ALB,DZA,AND,AGO,AIA,ATG,ARG,ARM,ABW,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BMU,BTN,BOL,BIH,BWA,BRA,VGB,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CYM,CAF,TCD,CHL,CHN,COL,COM,COG,COK,CRI,CIV,HRV,CUB,CYP,CZE,PRK,COD,DNK,DJI,DMA,DOM,ECU,EGY,SLV,GNQ,ERI,EST,ETH,FJI,FIN,FRA,GAB,GMB,GEO,DEU,GHA,GIB,GRC,GRD,GTM,GIN,GNB,GUY,HTI,VAT,HND,HKG,HUN,ISL,IND,IDN,IRN,IRQ,IRL,ISR,ITA,JAM,JPN,JOR,KAZ,KEN,KIR,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LIE,LTU,LUX,MAC,MDG,MWI,MYS,MDV,MLI,MLT,MHL,MRT,MUS,MEX,FSM,MCO,MNG,MNE,MSR,MAR,MOZ,MMR,NAM,NRU,NPL,NLD,ANT,NZL,NIC,NER,NGA,NIU,NOR,OMN,PAK,PLW,PSE,PAN,PNG,PRY,PER,PHL,POL,PRT,QAT,KOR,MDA,ROU,RUS,RWA,KNA,LCA,VCT,WSM,SMR,STP,SAU,SEN,SRB,SYC,SLE,SGP,SVK,SVN,SLB,SOM,ZAF,ESP,LKA,SDN,SUR,SWZ,SWE,CHE,SYR,TJK,THA,MKD,TLS,TGO,TKL,TON,TTO,TUN,TUR,TKM,TCA,TUV,UGA,UKR,ARE,GBR,TZA,USA,URY,UZB,VUT,VEN,VNM,YEM,ZMB,ZWE,GUF,ESH,TWN,GRL,EAZ,SJM,PRI,IMN,JEY,GGY,VIR,KOS,SSD,BRIICS,AFRIC,ASM,ASME,ATF,BEL-VLG,BEL-WAL,BLX,BVT,CCK,CXR,E21,EA15,EA17,EU15,EU25,EU27,EU28,EUR,FLK,FRO,G20,G7M,GLP,GUM,HMD,IOT,JPN2,MNP,MTQ,MYT,NCL,NFK,NMEC,NOC,OAVG,OEU,OECD,PYF,REU,ROW,SCG,SGS,SHN,SPM,OTO,WLD,XKO,YUG,
">>Exports, services",Latest available,,,,,,,,,EXPSRV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Exports, services, million USD exchange rate",,,,,,,,,,,,,,,,,,,49018.5,58109.6,,,,,,,113077.1,,,,,,,,,,,,,,,,79975.1,,,,,9636.4,,7407.1,,,,7444.3,,,,,22717.5,,,63798.5,,,,,,,,,5771.4,,,24959.4,241525.9,,,,264576.7,,,30964,,,,,,,,,104356.8,22142.3,4353.9,,,,,134868.1,35686,98227.3,,162505.3,,,,,,,,4479.5,,,,,,6666.2,95609.3,,,,,,,,,,,22903.3,,,,,,,,,,,,177946,,14345.4,,,,,41377.4,,,,,,,,,,45129.1,28111.5,,97730.6,,,51742.3,,,,,,,,,,,,,,8028,6681.8,,,,118331.9,,,,,72661.3,113036.9,,,,,,,,,,,46796.8,,,,,,,344491.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2049876.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Exports, royalties and license fees, million USD exchange rate",,,,,,,,,,,,,,,,,,,785.1,885,,,,,,,3195.2,,,,,,,,,,,,,,,,4328.8,,,,,42,,52.4,,,,0,,,,,466.1,,,2133.3,,,,,,,,,11.2,,,2400.7,14975.7,,,,14596.4,,,54.1,,,,,,,,,642,1503.7,230,,,,,7456.3,1264.2,3050.9,,36608.2,,,,,,,,5.5,,,,,,22.8,1612.6,,,,,,,,,,,7.4,,,,,,,,,,,,25344.5,,303.4,,,,,,,,,,,,,,,417,87.6,,6198.9,,,726.2,,,,,,,,,,,,,,26.3,58.3,,,,1614.8,,,,,8833.2,16205.1,,,,,,,,,,,0,,,,,,,17538.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Exports, ICT services, million USD exchange rate",,,,,,,,,,,,,,,,,,,2293.6,5636.3,,,,,,,11030.8,,,,,,,,,,,,,,,,6483.5,,,,,342.7,,345.6,,,,1030.8,,,,,2600.3,,,3851.7,,,,,,,,,499.3,,,7988.9,16639.3,,,,28266.8,,,892.1,,,,,,,,,2841.6,1829,241.7,,,,,64410.2,9123.1,8599.1,,3226.9,,,,,,,,400.4,,,,,,267.1,4202.3,,,,,,,,,,,159.5,,,,,,,,,,,,36946.6,,592.1,,,,,,,,,,,,,,,4400.1,1403,,3501.8,,,3971.4,,,,,,,,,,,,,,852.7,575.1,,,,10844.5,,,,,15761.6,13636.3,,,,,,,,,,,211.7,,,,,,,24281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257882.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Exports, other business services, million USD exchange rate",,,,,,,,,,,,,,,,,,,7103.2,12715.5,,,,,,,41132,,,,,,,,,,,,,,,,26100.4,,,,,2596.5,,884.1,,,,2395.4,,,,,4572.8,,,7135.8,,,,,,,,,1016.9,,,4549.3,81528.6,,,,76259.4,,,1623.2,,,,,,,,,13581.4,4488.8,303.6,,,,,24352.9,9805.2,21502.1,,33885.2,,,,,,,,688.7,,,,,,561.5,15792,,,,,,,,,,,9.9,,,,,,,,,,,,47129.5,,1275.5,,,,,,,,,,,,,,,10110.3,5123.9,,19059.6,,,12610.1,,,,,,,,,,,,,,1542.9,913.6,,,,21112.2,,,,,17434.9,,,,,,,,,,,,249.6,,,,,,,107749.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518209.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Exports, services, million USD exchange rate",,,,,,,,,,,,,,,,,,,54023.8,67276,,,,,,,125056.6,,,,,,,,,,,,,,,,88488.9,,,,,10657.5,,7127.8,,,,7103.6,,,,,25094.3,,,73434.4,,,,,,,,,7060.7,,,28596.8,274785,,,,291512.5,,,41196.8,,,,,,,,,106922.4,24740.8,4282.1,,,,,139740.8,35711,113966,,163789.1,,,,,,,,5111.9,,,,,,7767.7,100683.1,,,,,,,,,,,21182,,,,,,,,,,,,196955,,14434.6,,,,,50121.8,,,,,,,,,,48740.2,31202.1,,112105.9,,,65744.5,,,,,,,,,,,,,,9050,7374.5,,,,133242.5,,,,,76899.3,121006.7,,,,,,,,,,,51834.7,,,,,,,361606.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2258731.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Exports, royalties and license fees, million USD exchange rate",,,,,,,,,,,,,,,,,,,854.5,1156.9,,,,,,,3376.5,,,,,,,,,,,,,,,,4543,,,,,40.8,,56.4,,,,0,,,,,497.7,,,2527.4,,,,,,,,,11.9,,,2654.8,14302.2,,,,15000,,,106.3,,,,,,,,,622.6,2076.9,160.5,,,,,6954.7,1233.9,3304.5,,37384.6,,,,,,,,5.3,,,,,,26.3,1732.7,,,,,,,,,,,8.2,,,,,,,,,,,,19692.8,,328.5,,,,,,,,,,,,,,,345.8,87.6,,5167.1,,,665.8,,,,,,,,,,,,,,28.9,71,,,,1439.5,,,,,9175.8,18230.4,,,,,,,,,,,0,,,,,,,18003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103119.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Exports, ICT services, million USD exchange rate",,,,,,,,,,,,,,,,,,,2318.4,6497,,,,,,,11900.8,,,,,,,,,,,,,,,,8104.1,,,,,342.7,,275,,,,848.9,,,,,2927.4,,,4090.4,,,,,,,,,610.7,,,8541.5,18994.8,,,,28579.2,,,1151.6,,,,,,,,,2820.8,2011.6,222,,,,,65985.1,8669.9,9939,,3187.5,,,,,,,,386.1,,,,,,284.7,5861.5,,,,,,,,,,,183.5,,,,,,,,,,,,46940.9,,599.8,,,,,,,,,,,,,,,4240.2,1556.3,,2993.9,,,4503.6,,,,,,,,,,,,,,960.7,606.7,,,,12597.3,,,,,16667.4,14092.2,,,,,,,,,,,289.8,,,,,,,26873.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284101.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Exports, other business services, million USD exchange rate",,,,,,,,,,,,,,,,,,,8135.3,14588.8,,,,,,,45440.6,,,,,,,,,,,,,,,,29585.8,,,,,2508.7,,954.3,,,,2249.9,,,,,5099.2,,,8485.6,,,,,,,,,1216.6,,,4820,89738.9,,,,85947.1,,,2180,,,,,,,,,13251.2,4852.5,342.2,,,,,27470,9770.4,26496.7,,37382.7,,,,,,,,770.8,,,,,,582.3,14356.6,,,,,,,,,,,10.9,,,,,,,,,,,,49283,,1441.8,,,,,,,,,,,,,,,10778.5,5348.1,,20968,,,16735.8,,,,,,,,,,,,,,1832.5,1033.4,,,,22883.5,,,,,18981.2,,,,,,,,,,,,342.9,,,,,,,94013.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546173.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
