CATEGORY,TIME,INDICATOR,SOURCE,DESCRIPTION,UNIT,MAP,GRAPH,FILE,OPTIONS,ID,AFG,ALB,DZA,AND,AGO,AIA,ATG,ARG,ARM,ABW,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BMU,BTN,BOL,BIH,BWA,BRA,VGB,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CYM,CAF,TCD,CHL,CHN,COL,COM,COG,COK,CRI,CIV,HRV,CUB,CYP,CZE,PRK,COD,DNK,DJI,DMA,DOM,ECU,EGY,SLV,GNQ,ERI,EST,ETH,FJI,FIN,FRA,GAB,GMB,GEO,DEU,GHA,GIB,GRC,GRD,GTM,GIN,GNB,GUY,HTI,VAT,HND,HKG,HUN,ISL,IND,IDN,IRN,IRQ,IRL,ISR,ITA,JAM,JPN,JOR,KAZ,KEN,KIR,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LIE,LTU,LUX,MAC,MDG,MWI,MYS,MDV,MLI,MLT,MHL,MRT,MUS,MEX,FSM,MCO,MNG,MNE,MSR,MAR,MOZ,MMR,NAM,NRU,NPL,NLD,ANT,NZL,NIC,NER,NGA,NIU,NOR,OMN,PAK,PLW,PSE,PAN,PNG,PRY,PER,PHL,POL,PRT,QAT,KOR,MDA,ROU,RUS,RWA,KNA,LCA,VCT,WSM,SMR,STP,SAU,SEN,SRB,SYC,SLE,SGP,SVK,SVN,SLB,SOM,ZAF,ESP,LKA,SDN,SUR,SWZ,SWE,CHE,SYR,TJK,THA,MKD,TLS,TGO,TKL,TON,TTO,TUN,TUR,TKM,TCA,TUV,UGA,UKR,ARE,GBR,TZA,USA,URY,UZB,VUT,VEN,VNM,YEM,ZMB,ZWE,GUF,ESH,TWN,GRL,EAZ,SJM,PRI,IMN,JEY,GGY,VIR,KOS,SSD,BRIICS,AFRIC,ASM,ASME,ATF,BEL-VLG,BEL-WAL,BLX,BVT,CCK,CXR,E21,EA15,EA17,EU15,EU25,EU27,EU28,EUR,FLK,FRO,G20,G7M,GLP,GUM,HMD,IOT,JPN2,MNP,MTQ,MYT,NCL,NFK,NMEC,NOC,OAVG,OEU,OECD,PYF,REU,ROW,SCG,SGS,SHN,SPM,OTO,WLD,XKO,YUG,
>>Investments on intangible fixed assets,Latest available,,,,,,,,,INTANG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Investments on intangible fixed assets, million USD PPPs",,,,,,,,,,,,,,,,,,,,20048.5,,,,,,,,,,,,,,,,,,1821.525,,,,,41523.496,,,,,,,,,,,,,,,337.456,14390.979,,,14370.112,,,,,,,,,976.041,,,9759.925,146965.579,,,,144687.546,,,4484.286,,,,,,,,,,,361.053,,,,,61139.043,,62167.153,,,,,,,,,,730.03,,,,,,1350.89,941.468,,,,,,,514.057,,,,,,,,,,,,,,,,41678.732,,,,,,,9685.868,,,,,,,,,,14396.928,7485.108,,,,,,,,,,,,,,,,,,,2840.237,2094.643,,,,49215.696,,,,,30737.794,,,,,,,,,,,,,,,,,,,101249.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806166.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Investments on intangible fixed assets, million constant USD PPPs",,,,,,,,,,,,,,,,,,,,19019.845,,,,,,,,,,,,,,,,,,1831.47,,,,,43157.413,,,,,,,,,,,,,,,313.651,13562.751,,,13723.478,,,,,,,,,1033.158,,,9825.209,138429.026,,,,140086.908,,,3802.538,,,,,,,,,,,383.752,,,,,58298.619,,58260.048,,,,,,,,,,739.017,,,,,,1353.851,894.66,,,,,,,539.656,,,,,,,,,,,,,,,,39334.105,,,,,,,10636.173,,,,,,,,,,14018.113,7038.93,,,,,,,,,,,,,,,,,,,2759.114,1926.76,,,,44801.419,,,,,30656.879,,,,,,,,,,,,,,,,,,,100179.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772188.641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Investments on intangible fixed assets, % of total gross fixed capital formation",,,,,,,,,,,,,,,,,,,,19.927,,,,,,,,,,,,,,,,,,,,,,,11.303,,,,,,,,,,,,,,,,15.533,,,25.109,,,,,,,,,11.471,,,19.023,24.131,,,,17.98,,,13.621,,,,,,,,,,,9.895,,,,,56.37,,15.812,,,,,,,,,,7.848,,,,,,,8.561,,,,,,,,,,,,,,,,,,,,,,,23.942,,,,,,,13.02,,,,,,,,,,7.554,15.933,,,,,,,,,,,,,,,,,,,8.467,16.756,,,,14.645,,,,,26.178,,,,,,,,,,,,,,,,,,,21.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Investments on intangible fixed assets, % of GDP",,,,,,,,,,,,,,,,,,,,4.577,,,,,,,,,,,,,,,,,,1.336,,,,,2.599,,,,,,,,,,,,,,,1.224,3.925,,,5.045,,,,,,,,,2.525,,,4.125,5.298,,,,3.592,,,1.558,,,,,,,,,,,2.102,,,,,18.595,,2.688,,,,,,,,,,1.436,,,,,,1.575,1.525,,,,,,,3.115,,,,,,,,,,,,,,,,4.772,,,,,,,3.121,,,,,,,,,,1.364,2.367,,,,,,,,,,,,,,,,,,,1.708,3.085,,,,2.918,,,,,6.312,,,,,,,,,,,,,,,,,,,3.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Intangible fixed assets (expenditure), USD, constant PPPs, OECD base year, millions",,,,,,,,,,,,,,,,,,,,17153.143,,,,,,,,,,,,,,,,,,1636.216,,,,,37213.543,,,,,,,,,,,,,,,336.05,12281.051,,,12990.583,,,,,,,,,849.389,,,8746.005,133192.527,,,,127795.706,,,3816.272,,,,,,,,,,,273.881,,,,,55335.572,,57504.628,,,,,,,,,,516.485,,,,,,1347.233,786.968,,,,,,,490.959,,,,,,,,,,,,,,,,38062.052,,,,,,,9214.377,,,,,,,,,,,7174.758,,,,,,,,,,,,,,,,,,,2672.841,1766.464,,,,44412.764,,,,,28756.331,,,,,,,,,,,,,,,,,,,93470.945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722795.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Investments on intangible fixed assets, annual growth rates, %",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.158,,,,,-3.097,,,,,,,,,,,,,,,-29.01,3.163,,,4.171,,,,,,,,,14.833,,,-3.249,3.63,,,,2.597,,,0.228,,,,,,,,,,,-1.821,,,,,111.148,,-1.271,,,,,,,,,,-20.794,,,,,,-10.142,29.278,,,,,,,7.985,,,,,,,,,,,,,,,,1.79,,,,,,,,,,,,,,,,,,-1.183,,,,,,,,,,,,,,,,,,,-4.048,1.413,,,,2.913,,,,,0.295,,,,,,,,,,,,,,,,,,,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Investments on intangible fixed assets, million NC",,,,,,,,,,,,,,,,3267.648,,,46099,15725.07,,,,,,,18206.1,,,,,,,,,,,1303.512,,,,,52723,,,,,,,2105000,,,,145615.4,,,,321.551,177604,,,98962,,,,,,,,,454.72,,,8991,112388,,,,108284,,,2757.083,,,,,,,,,,882814,48030,,116800430,,,22840.961,44169.923,45157.67,,29470700,,,,,,,,429.038,,,,,,667.435,653.477,,,,,,,282.981,,,,77094,,,,,,,,,,,,32573,,8419,,,,,104522,,,,,,,,,,25277,4396.193,,90229800,,,,,,,,,,,,,,,,,1430.029,1200.023,,,,31898,,,,,272639,40998.268,,,,,,,,,,,,,,,,,,68020,,906030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566609.529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Investments on intangible fixed assets, million USD PPPs",,,,,,,,,,,,,,,,494.798,,,31520.098,19738.48,,,,,,,22819.292,,,,,,,,,,,1926.229,,,,,42065.11,,,,,,,1749.488,,,,393.96,,,,487.021,13876.419,,,13589.968,,,,,,,,,854.955,,,9941.008,140518.41,,,,139990.757,,,4475.677,,,,,,,,,,6756.64,342.243,,28765.355,,,28384.699,11623.724,62093.102,,287341.887,,,,,,,,866.923,,,,,,1501.65,741.08,,,,,,,472.358,,,,9174.666,,,,,,,,,,,,40410.875,,5832.213,,,,,10795.075,,,,,,,,,,14331.206,7531.11,,101299.448,,,,,,,,,,,,,,,,,2947.999,2052.204,,,,47790.849,,,,,30558.119,32874.968,,,,,,,,,,,,,,,,,,98804.089,,906030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759021.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Investments on intangible fixed assets, million constant USD PPPs",,,,,,,,,,,,,,,,1484.62,,,30677.303,18706.236,,,,,,,21803.068,,,,,,,,,,,1929.178,,,,,43175.429,,,,,,,1894.399,,,,430.092,,,,460.121,13014.414,,,13061.193,,,,,,,,,889.602,,,10003.222,131748.299,,,,134756.818,,,3825.875,,,,,,,,,,6996.643,362.121,,34099.354,,,26937.28,11117.536,58517.248,,263987.283,,,,,,,,882.611,,,,,,1484.708,707.283,,,,,,,495.229,,,,10054.283,,,,,,,,,,,,38210.307,,5629.193,,,,,11442.803,,,,,,,,,,14031.269,7068.181,,107343.682,,,,,,,,,,,,,,,,,2853.456,1884.696,,,,43962.09,,,,,30266.556,28016.712,,,,,,,,,,,,,,,,,,97040.553,,906030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741989.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
