CATEGORY,TIME,INDICATOR,SOURCE,DESCRIPTION,UNIT,MAP,GRAPH,FILE,OPTIONS,ID,AFG,ALB,DZA,AND,AGO,AIA,ATG,ARG,ARM,ABW,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BMU,BTN,BOL,BIH,BWA,BRA,VGB,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CYM,CAF,TCD,CHL,CHN,COL,COM,COG,COK,CRI,CIV,HRV,CUB,CYP,CZE,PRK,COD,DNK,DJI,DMA,DOM,ECU,EGY,SLV,GNQ,ERI,EST,ETH,FJI,FIN,FRA,GAB,GMB,GEO,DEU,GHA,GIB,GRC,GRD,GTM,GIN,GNB,GUY,HTI,VAT,HND,HKG,HUN,ISL,IND,IDN,IRN,IRQ,IRL,ISR,ITA,JAM,JPN,JOR,KAZ,KEN,KIR,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LIE,LTU,LUX,MAC,MDG,MWI,MYS,MDV,MLI,MLT,MHL,MRT,MUS,MEX,FSM,MCO,MNG,MNE,MSR,MAR,MOZ,MMR,NAM,NRU,NPL,NLD,ANT,NZL,NIC,NER,NGA,NIU,NOR,OMN,PAK,PLW,PSE,PAN,PNG,PRY,PER,PHL,POL,PRT,QAT,KOR,MDA,ROU,RUS,RWA,KNA,LCA,VCT,WSM,SMR,STP,SAU,SEN,SRB,SYC,SLE,SGP,SVK,SVN,SLB,SOM,ZAF,ESP,LKA,SDN,SUR,SWZ,SWE,CHE,SYR,TJK,THA,MKD,TLS,TGO,TKL,TON,TTO,TUN,TUR,TKM,TCA,TUV,UGA,UKR,ARE,GBR,TZA,USA,URY,UZB,VUT,VEN,VNM,YEM,ZMB,ZWE,GUF,ESH,TWN,GRL,EAZ,SJM,PRI,IMN,JEY,GGY,VIR,KOS,SSD,BRIICS,AFRIC,ASM,ASME,ATF,BEL-VLG,BEL-WAL,BLX,BVT,CCK,CXR,E21,EA15,EA17,EU15,EU25,EU27,EU28,EUR,FLK,FRO,G20,G7M,GLP,GUM,HMD,IOT,JPN2,MNP,MTQ,MYT,NCL,NFK,NMEC,NOC,OAVG,OEU,OECD,PYF,REU,ROW,SCG,SGS,SHN,SPM,OTO,WLD,XKO,YUG,
,,"GERD, financed by government, million constant USD PPPs",,,,,,,,,,,,,,,,,,,,3570.909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GERD, financed by government, % of total GERD",,,,,,,,,,,,,,,,,,,,30.676,,,,,,,,,,,,,,,,,,,,,,,33.303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GERD, financed by government, % of GDP",,,,,,,,,,,,,,,,,,,,0.958,,,,,,,,,,,,,,,,,,,,,,,0.557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GERD, financed by government, compound annual growth rate at constant prices, %",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GERD, financed by government, million NC",,,,,,,,,,,,,,,,,9308.4,,,3821.89,79.5,,,,,2066698,,,,,,,23.5,,,,,,,,20399.564,,,,,,,258734.137,301319.584,839338.954,,,,,,1037.515,205.4,,28562.502,,,17633,,,,,16462.482,,,,140.38,,,1753.6,,,,,,,,887.35,,,,,,,,,,162175.6,15526,,,,75412.197,,,,,2684063.048,,,,,,457.319,,49.8,,13.985,,,,137.834,,428.13,,,5377.07,,,22.51,,,,71200.338,,,28666.8,7.898,,,868.48,,,,,4547,,,,,,,,36.836,45229.73,,,,,133271.588,,,7553.7,,,15608087.25,,1449.599,635859.9,,,,,,,,,,17715.4,,,,296.133,169.644,,,,,,,,,,,,52.7,17386,1312.1,,,,,,411,,,,,,4811.1,,8911.1,,120874,,207995.6,,,,,,,,,107563.423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GERD, financed by government, million USD PPPs",,,,,,,,,,,,,,,,,46.976,,,4801.206,248.438,,,,,400.057,,,,,,,33.333,,,,,,,,14.757,,,,,,,688.903,86936.614,700.197,,,,,,283.319,,,2233.428,,,2423.412,,,,,7217.222,,,,264.153,,,1940.457,,,,,,,,1441.634,,,,,,,,,,1242.219,110.722,,,,207.659,,,,,26181.978,,,,,,21.728,,100.627,,3.106,,,,306.298,,75.923,,,3797.366,,,39.491,,,,8475.523,,,44.812,21.757,,,48.931,,,,,5645.683,,,,,,,,242.343,1532.536,,,,,57.315,,,4286.156,,,17562.274,,844.342,28170.132,,,,,,,,,,428.115,,,,610.971,290.349,,,,,,,,,,,,25.373,1416.259,68.564,,,,,,610.698,,,,,,823.96,,12954.499,,120874,,228.117,,,,,,,,,7091.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GERD, financed by government, million constant USD PPPs",,,,,,,,,,,,,,,,,43.228,,,4152.848,228.249,,,,,,,,,,,,30.702,,,,,,,,13.607,,,,,,,616.966,80138.249,644.333,,,,,,260.688,,,1964.447,,,2201.775,,,,,6643.287,,,,236.94,,,1742.552,,,,,,,,1292.801,,,,,,,,,,1123.432,98.057,,,,191.479,,,,,23985.475,,,,,,19.995,,89.818,,2.858,,,,282.373,,69.867,,,3495.195,,,36.301,,,,7825.004,,,41.236,20.031,,,45.025,,,,,5168.702,,,,,,,,223.298,1410.229,,,,,52.742,,,3913.974,,,17444.451,,771.518,26048.207,,,,,,,,,,393.96,,,,573.334,255.938,,,,,,,,,,,,23.393,1303.332,63.094,,,,,,562.421,,,,,,758.239,,11784.264,,111229.076,,210.342,,,,,,,,,6525.753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GERD, financed by government, % of total GERD",,,,,,,,,,,,,,,,76.385,73.818,,,35.71,65.757,,,,,45.973,,,,,,,37.603,,,,,,,,23.499,,32.977,,,,,42.596,21.265,43.341,,,,,,36.357,55.008,,32.215,,,29.4,,,,,93.742,,,,46.366,,,28.885,,,,,27.891,,,53.056,,,,,,,,,,34.624,32.008,,,,96.421,,,,,15.413,,,,,,89.245,,32.699,,91.057,,,,35.616,,87.204,,,35.708,,,33.297,,,,70.29,,,80.057,57.783,,,43.49,,,,,33.36,,37.096,,,,,44.925,55.663,66.983,,,,,73.092,,,41.824,,,23.663,,41.692,69.518,,,,,,,,,,50.629,,,,31.936,19.886,,,,40.93,,,,,,24.369,,99.982,20.533,52.856,,,,,,77.111,27.555,,,,,39.355,,27.981,,24.036,,56.96,,,,,,,,,21.073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.231,,,,,,,,,,,,
,,"GERD, financed by government, % of GDP",,,,,,,,,,,,,,,,0.482,0.185,,,1.115,0.146,,,,,,,,,,,,0.082,,,,,,,,0.027,,0.563,,,,,0.163,0.44,0.105,,,,,,0.311,,,0.627,,,0.87,,,,,0.674,,,,0.693,,,0.837,,,,,0.816,,,0.515,,,,,,,,,,0.477,0.701,,,,0.038,,,,,0.507,,,,,,0.106,,0.204,,0.046,,,,0.369,,0.118,,,0.465,,,0.243,,,,0.375,,,0.124,0.218,,,0.147,,,,,0.665,,0.474,,,,,0.868,0.137,0.165,,,,,0.094,,,0.42,,,1.001,,0.204,0.764,,,,,,,,,,0.438,,,,0.376,0.44,,,,0.501,,,,,,0.833,,0.109,0.127,0.235,,,,,,0.481,0.243,,,,,0.242,,0.476,,0.67,,0.121,,,,,,,,,0.642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.624,,,,,,,,,,,,
