CATEGORY,TIME,INDICATOR,SOURCE,DESCRIPTION,UNIT,MAP,GRAPH,FILE,OPTIONS,ID,AFG,ALB,DZA,AND,AGO,AIA,ATG,ARG,ARM,ABW,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BMU,BTN,BOL,BIH,BWA,BRA,VGB,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CYM,CAF,TCD,CHL,CHN,COL,COM,COG,COK,CRI,CIV,HRV,CUB,CYP,CZE,PRK,COD,DNK,DJI,DMA,DOM,ECU,EGY,SLV,GNQ,ERI,EST,ETH,FJI,FIN,FRA,GAB,GMB,GEO,DEU,GHA,GIB,GRC,GRD,GTM,GIN,GNB,GUY,HTI,VAT,HND,HKG,HUN,ISL,IND,IDN,IRN,IRQ,IRL,ISR,ITA,JAM,JPN,JOR,KAZ,KEN,KIR,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LIE,LTU,LUX,MAC,MDG,MWI,MYS,MDV,MLI,MLT,MHL,MRT,MUS,MEX,FSM,MCO,MNG,MNE,MSR,MAR,MOZ,MMR,NAM,NRU,NPL,NLD,ANT,NZL,NIC,NER,NGA,NIU,NOR,OMN,PAK,PLW,PSE,PAN,PNG,PRY,PER,PHL,POL,PRT,QAT,KOR,MDA,ROU,RUS,RWA,KNA,LCA,VCT,WSM,SMR,STP,SAU,SEN,SRB,SYC,SLE,SGP,SVK,SVN,SLB,SOM,ZAF,ESP,LKA,SDN,SUR,SWZ,SWE,CHE,SYR,TJK,THA,MKD,TLS,TGO,TKL,TON,TTO,TUN,TUR,TKM,TCA,TUV,UGA,UKR,ARE,GBR,TZA,USA,URY,UZB,VUT,VEN,VNM,YEM,ZMB,ZWE,GUF,ESH,TWN,GRL,EAZ,SJM,PRI,IMN,JEY,GGY,VIR,KOS,SSD,BRIICS,AFRIC,ASM,ASME,ATF,BEL-VLG,BEL-WAL,BLX,BVT,CCK,CXR,E21,EA15,EA17,EU15,EU25,EU27,EU28,EUR,FLK,FRO,G20,G7M,GLP,GUM,HMD,IOT,JPN2,MNP,MTQ,MYT,NCL,NFK,NMEC,NOC,OAVG,OEU,OECD,PYF,REU,ROW,SCG,SGS,SHN,SPM,OTO,WLD,XKO,YUG,
>>>Total,Latest available,,,,,,,,,GB_TOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GBAORD, total thematic, % of total GBAORD",,,,,,,,,,,,,,,,,,,,30.209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GBAORD, total thematic, % of GDP",,,,,,,,,,,,,,,,,,,,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GBAORD, total thematic, million NC",,,,,,,,,,,,,,,,,,,3757.453,876.751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.7,,,11208.673,,,7791.3,,,,,,,,,,,,907.2,6526.862,,,,10189.8,,,392.05,,,,,,,,,,,,,,,,371.1,,,,1288796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1341.698,,705.8,,,,,14629.3,,,,,,,,,,,757.33,,,,,,,,,,,,,,,,,,,94.379,76.121,,,,,,,,,8022,,,,,,,,,,,,1738.007,,,,,,,,,,,,,,,,,,,,75769.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GBAORD, total thematic, million USD PPPs",,,,,,,,,,,,,,,,,,,2569.151,1100.519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.618,,,875.747,,,1069.941,,,,,,,,,,,,1003.057,8160.518,,,,13173.49,,,636.43,,,,,,,,,,,,,,,,461.17,,,,12565.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1664.544,,488.939,,,,,1510.92,,,,,,,,,,,1297.38,,,,,,,,,,,,,,,,,,,194.562,130.177,,,,,,,,,899.128,,,,,,,,,,,,1399.872,,,,,,,,,,,,,,,,,,,,4982.227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GBAORD, total thematic, million constant USD PPPs",,,,,,,,,,,,,,,,,,,2549.535,992.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814.953,,,970.166,,,,,,,,,,,,895.407,7601.451,,,,11948.948,,,695.945,,,,,,,,,,,,,,,,400.068,,,,12118.852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1591.735,,463.684,,,,,1403.047,,,,,,,,,,,1244.878,,,,,,,,,,,,,,,,,,,187.839,124.5,,,,,,,,,830.589,,,,,,,,,,,,980.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GBAORD, total thematic, % of total GBAORD",,,,,,,,,,,,,,,,,,,53.991,31.942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.673,,,40.276,,,38.166,,,,,,,,,,,,45.324,46.05,,,,38.405,,,42.475,,,,,,,,,,,,,,,,50.401,,,,37.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.49,,54.747,,,,,50.505,,,,,,,,,,,43.138,,,,,,,,,,,,,,,,,,,28.536,47.626,,,,,,,,,24.212,,,,,,,,,,,,28.155,,,,,,,,,,,,,,,,,,,,65.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GBAORD, total thematic, % of GDP",,,,,,,,,,,,,,,,,,,0.227,0.258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.054,,,0.246,,,0.384,,,,,,,,,,,,0.433,0.297,,,,0.336,,,0.223,,,,,,,,,,,,,,,,0.145,,,,0.243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.196,,0.28,,,,,0.469,,,,,,,,,,,0.422,,,,,,,,,,,,,,,,,,,0.12,0.197,,,,,,,,,0.192,,,,,,,,,,,,0.074,,,,,,,,,,,,,,,,,,,,0.452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GBAORD, total thematic, million NC",,,,,,,,,,,,,,,,,,,4087.7,835.017,,,,,,,1563.324,,,,,,,,,,,97.663,,,,,,,,,,,,,,,,,,56.585,,14.064,11913.007,,,7694.2,,,,,,,,,71.474,,,995.3,6794.34,,,,9981.6,,,387.65,,,,,,,,,,35855.4,8247,,,,,349.3,,4627.2,,1415281,,,,,,,,25.7,,,,,,37.506,217.481,,,,,,,0.773,,,,,,,,,,,,,,,,1337.364,,670.4,,,,,13917.692,,,,,,,,,,4134.6,674.05,,,,,,,,,,,,,,,7158.781,,,,102.356,69.854,,,,2707.381,,,,,7946,516.72,,,,,,,,,,,1545.533,,,,,,,4926,,,,,,,,,,,,,71416.303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
