CATEGORY,TIME,INDICATOR,SOURCE,DESCRIPTION,UNIT,MAP,GRAPH,FILE,OPTIONS,ID,AFG,ALB,DZA,AND,AGO,AIA,ATG,ARG,ARM,ABW,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BMU,BTN,BOL,BIH,BWA,BRA,VGB,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CYM,CAF,TCD,CHL,CHN,COL,COM,COG,COK,CRI,CIV,HRV,CUB,CYP,CZE,PRK,COD,DNK,DJI,DMA,DOM,ECU,EGY,SLV,GNQ,ERI,EST,ETH,FJI,FIN,FRA,GAB,GMB,GEO,DEU,GHA,GIB,GRC,GRD,GTM,GIN,GNB,GUY,HTI,VAT,HND,HKG,HUN,ISL,IND,IDN,IRN,IRQ,IRL,ISR,ITA,JAM,JPN,JOR,KAZ,KEN,KIR,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LIE,LTU,LUX,MAC,MDG,MWI,MYS,MDV,MLI,MLT,MHL,MRT,MUS,MEX,FSM,MCO,MNG,MNE,MSR,MAR,MOZ,MMR,NAM,NRU,NPL,NLD,ANT,NZL,NIC,NER,NGA,NIU,NOR,OMN,PAK,PLW,PSE,PAN,PNG,PRY,PER,PHL,POL,PRT,QAT,KOR,MDA,ROU,RUS,RWA,KNA,LCA,VCT,WSM,SMR,STP,SAU,SEN,SRB,SYC,SLE,SGP,SVK,SVN,SLB,SOM,ZAF,ESP,LKA,SDN,SUR,SWZ,SWE,CHE,SYR,TJK,THA,MKD,TLS,TGO,TKL,TON,TTO,TUN,TUR,TKM,TCA,TUV,UGA,UKR,ARE,GBR,TZA,USA,URY,UZB,VUT,VEN,VNM,YEM,ZMB,ZWE,GUF,ESH,TWN,GRL,EAZ,SJM,PRI,IMN,JEY,GGY,VIR,KOS,SSD,BRIICS,AFRIC,ASM,ASME,ATF,BEL-VLG,BEL-WAL,BLX,BVT,CCK,CXR,E21,EA15,EA17,EU15,EU25,EU27,EU28,EUR,FLK,FRO,G20,G7M,GLP,GUM,HMD,IOT,JPN2,MNP,MTQ,MYT,NCL,NFK,NMEC,NOC,OAVG,OEU,OECD,PYF,REU,ROW,SCG,SGS,SHN,SPM,OTO,WLD,XKO,YUG,
,,"Experimental development expenditures, % of  total R&D expenditures",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Experimental development expenditures, % of GDP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Experimental development expenditures, million NC",,,,,,,,,,,,,,,,,,,,,6.3,,,,,,,,,,,,11.407,,,,,,,,17574.159,,,,,,,,1192513.143,,,,,,,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12973.8,,,,2009.312,,,,,11104257,,16505.1,,,,,,,,2.677,,,,,,,,,1292.42,,,,,,,41657.633,,,6529.8,,,,437.28,,,,,,,,,,,,,5.966,,,,,,24136.836,,,,,,40852759.69,,,,,,,,,,,,,9251,,,,,,,,,,,,,,,,,,36140,,,,,,,,,,,,,6581.1,,,,,,113111.5,,,,,,,,,348067.607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Experimental development expenditures, million USD PPPs",,,,,,,,,,,,,,,,,,,,,19.688,,,,,,,,,,,,16.18,,,,,,,,12.713,,,,,,,,344063.447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.521,,,,5.533,,,,,108317.654,,177.893,,,,,,,,0.594,,,,,,,,,912.726,,,,,,,4958.828,,,10.207,,,,24.637,,,,,,,,,,,,,39.252,,,,,,10.38,,,,,,45967.666,,,,,,,,,,,,,223.562,,,,,,,,,,,,,,,,,,2943.956,,,,,,,,,,,,,1127.094,,,,,,124.054,,,,,,,,,22947.495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Experimental development expenditures, million constant USD PPPs",,,,,,,,,,,,,,,,,,,,,18.088,,,,,,,,,,,,14.903,,,,,,,,11.722,,,,,,,,317157.994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.938,,,,5.102,,,,,99230.484,,163.699,,,,,,,,0.547,,,,,,,,,840.097,,,,,,,4578.224,,,9.393,,,,22.67,,,,,,,,,,,,,36.167,,,,,,9.552,,,,,,45659.275,,,,,,,,,,,,,205.726,,,,,,,,,,,,,,,,,,2709.217,,,,,,,,,,,,,1037.195,,,,,,114.388,,,,,,,,,21116.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Experimental development expenditures, % of  total R&D expenditures",,,,,,,,,,,,,,,,,,,,,5.211,,,,,,,,,,,,18.253,,,,,,,,20.244,,,,,,,,84.158,,,,,,,,29.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.746,,,,2.569,,,,,63.686,,23.816,,,,,,,,17.43,,,,,,,,,8.583,,,,,,,42.873,,,18.236,,,,21.897,,,,,,,,,,,,,9.016,,,,,,13.238,,,,,,61.936,,,,,,,,,,,,,26.439,,,,,,,,,,,,,,,,,,42.682,,,,,,,,,,,,,53.834,,,,,,30.976,,,,,,,,,68.189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Experimental development expenditures, % of GDP",,,,,,,,,,,,,,,,,,,,,0.012,,,,,,,,,,,,0.04,,,,,,,,0.023,,,,,,,,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.586,,,,0.001,,,,,2.093,,0.04,,,,,,,,0.009,,,,,,,,,0.112,,,,,,,0.229,,,0.028,,,,0.074,,,,,,,,,,,,,0.022,,,,,,0.017,,,,,,2.621,,,,,,,,,,,,,0.229,,,,,,,,,,,,,,,,,,0.264,,,,,,,,,,,,,0.331,,,,,,0.066,,,,,,,,,2.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Experimental development expenditures, million NC",,,,,,,,,,,,,,,,,,,,,5.1,,2.943,,,,,,,,,,,,,,,111.943,,,,,,,,,,,1100355.857,,,,,19286,,790.16,134.2,15.177,28974.783,,,,,,,48.071,,1.706,,,124.914,,,,16651.7,,,,,,,,,,,,,,,,,224945.8,14704.6,,,,6837.302,,,6262.609,,11082459,,12692.2,,,,,,43.9,,,,,,101.277,,,,,1054.36,,,6.045,,,,38440.947,,,4897.3,,,,,,125.378,,,3498.669,,,,,,,,4.786,,,,,,24918.954,,,7556.1,835.313,,40433028.13,,528.535,,,,,,,,,,,7252.428,,,4114.441,177.296,224.142,,,,4723.06,,,,,,,,,22503,,,,,,,,,,,,,5152.7,,12167.3,,,,78414.3,,,,,,,,,329058.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
