CATEGORY,TIME,INDICATOR,SOURCE,DESCRIPTION,UNIT,MAP,GRAPH,FILE,OPTIONS,ID,AFG,ALB,DZA,AND,AGO,AIA,ATG,ARG,ARM,ABW,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BMU,BTN,BOL,BIH,BWA,BRA,VGB,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CYM,CAF,TCD,CHL,CHN,COL,COM,COG,COK,CRI,CIV,HRV,CUB,CYP,CZE,PRK,COD,DNK,DJI,DMA,DOM,ECU,EGY,SLV,GNQ,ERI,EST,ETH,FJI,FIN,FRA,GAB,GMB,GEO,DEU,GHA,GIB,GRC,GRD,GTM,GIN,GNB,GUY,HTI,VAT,HND,HKG,HUN,ISL,IND,IDN,IRN,IRQ,IRL,ISR,ITA,JAM,JPN,JOR,KAZ,KEN,KIR,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LIE,LTU,LUX,MAC,MDG,MWI,MYS,MDV,MLI,MLT,MHL,MRT,MUS,MEX,FSM,MCO,MNG,MNE,MSR,MAR,MOZ,MMR,NAM,NRU,NPL,NLD,ANT,NZL,NIC,NER,NGA,NIU,NOR,OMN,PAK,PLW,PSE,PAN,PNG,PRY,PER,PHL,POL,PRT,QAT,KOR,MDA,ROU,RUS,RWA,KNA,LCA,VCT,WSM,SMR,STP,SAU,SEN,SRB,SYC,SLE,SGP,SVK,SVN,SLB,SOM,ZAF,ESP,LKA,SDN,SUR,SWZ,SWE,CHE,SYR,TJK,THA,MKD,TLS,TGO,TKL,TON,TTO,TUN,TUR,TKM,TCA,TUV,UGA,UKR,ARE,GBR,TZA,USA,URY,UZB,VUT,VEN,VNM,YEM,ZMB,ZWE,GUF,ESH,TWN,GRL,EAZ,SJM,PRI,IMN,JEY,GGY,VIR,KOS,SSD,BRIICS,AFRIC,ASM,ASME,ATF,BEL-VLG,BEL-WAL,BLX,BVT,CCK,CXR,E21,EA15,EA17,EU15,EU25,EU27,EU28,EUR,FLK,FRO,G20,G7M,GLP,GUM,HMD,IOT,JPN2,MNP,MTQ,MYT,NCL,NFK,NMEC,NOC,OAVG,OEU,OECD,PYF,REU,ROW,SCG,SGS,SHN,SPM,OTO,WLD,XKO,YUG,,
>>Economic growth,Latest available,,,,,,,,,ECOGWTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"General government gross financial assets, as a percentage of GDP",,metadata/GFAR_GDP.html,,,,,,GFAR_GDP,,,,,,,,,,,61.385,49.125,,,,,,,29.595,,,,,,,,,,,,,,,,68.089,,,,,,,,,,,,,,,,31.156,,,48.852,,,,,,,,,56.629,,,129.243,44.431,,,,36.439,,,35.965,,,,,,,,,,31.107,58.67,,,,,33.187,3.6,27.555,,96.716,,,,,,,,28.263,,,,,,,78.025,,,,,,,,,,,,,,,,,,,,,,,34.641,,34.775,,,,,331.662,,,,,,,,,,28.817,43.468,,70.715,,,,,,,,,,,,,,,,,23.313,68.574,,,,33.224,,,,,82.134,39.452,,,,,,,,,,,,,,,,,,30.442,,25.792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Gross fixed capital formation percent change from preceding period, at annual rates (volume)",,metadata/ITVANN_X.html,,,,,,ITVANN_X,,,,,,,,,,,-2.52,3.341,,,,,,,1.852,,,,,,,,-10.262,,,,,,,,-3.162,,,,,-0.823,,-3.61,,,,,,,,,-3.868,,,5.207,,,,,,,,,-2.644,,,5.23,2.708,,,,1.985,,,-0.013,,,,,,,,,,-15.453,22.664,0.591,4.477,,,37.644,11.186,3.09,,0.924,,,,,,,,-11.669,,,,,,,0.217,,,,,,,,,,,0.366,,,,,,,,,,,,4.839,,5.649,,,,,0.259,,,,,,,,,,-7.927,-0.094,,5.22,,,-2.177,,,,,,,,,,,,,,-9.253,-3.116,,,-3.935,3.112,,,,,5.525,2.463,,,,,,,,,,,3.024,,,,,,,0.541,,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.561,,,,,,,,5.561,,,,,
,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GDP, million NC",,,,,,,,,,,,,,,3775,8034698,,,1714573,349344.3,59988,,,,,,421611,,,,141430,,,,6266895,,,92635,,,,,2027544,,,,,167227447.5,74029739.45,862675000,,,,,,,,17901,4715061,,,2060868,,,3322409,,2708300,26709,,,20916.428,1528044,,214062,2228857,,,33664,3134070,,,175887.855,,,,,709663,484351,,,2489109,35005439,2421959,151904814,12406809800,13047038642,,265834.782,1224167,1672438.285,,537369900,,,,,,,112735007,25021.334,,,,,,38631,54194.9,,,,1229384,,,9898,,,430605,19472074,,,23886409,,,,689896,83479328,,,2248691,702641,,265782,,,102704409,,3112676,,29597905,,,,,,,14449925,1851171,184933.677,,1631629300,,759227.6,86043648.9,6618000,,3739,2092,2054,,,2398564,8763227,,,,410272,80958.004,39769.08,,,4313291,1113851,,,,,4375176,650087,,,14360627,607452,,,,,139876,,2590517,,,,,2383182,,1939637,,18569100,1617701,,,,4502732989,,,,,,17085543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GDP, million USD PPP",,,,,,,,,,,,,,,2271.36,871725.941,,,1169640.324,438048.689,165712.7,,,,,,526364.079,,,,6509.412,,,,3141301,,,144516.4,,,,,1597516.449,,,,,429122.545,21145312.61,688818,,,,,,,,29686.57,366607.82,,,284813.453,,,161839.8,,1132233,54731.56,,,38658.131,177452.6,,236578.983,2773931.589,,,37156.73,4028364.409,,,287830.313,,,,,6046.375,19353.91,,,429675.3,261948.953,17180.194,8662455,3032093,1454517,,328784.65,323946.569,2312557.889,,5266443.94,,,,,,,40897.75,50847.568,,,,,,86037.86,61726.091,,,,863331.4,,,17304.2,,,25893.27,2272174.726,,,36996.02,,,,34942.06,304734.7,,,71525.52,873376.451,,183290.712,,,1091230,,310321.424,,988243.9,,,,,,,805234.1,1055354.137,316182.866,,1825593.504,,462516.344,3397368.406,22792.79,,2055.525,1240.807,1081.622,,,1750777,39694.28,,,,492523.409,166291.864,67901.514,,,736936.785,1686373.755,,,,,486984.688,526449.609,,,1164973,30265.16,,,,,43547.95,,1927692.617,,,,,352959.4,,2796733.83,,18569100,74921.31,,,,595524.4,,,,,,1132167.716,,,,,,,,,,,,,,,,,,,,,,,,,,,,20273566.79,,,,,,,,,,,,,,,,,,,,53864734.33,,,,,,,,,,,,,
,,"GDP, million constant USD PPPs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3538647.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GDP, annual growth rate at constant prices, %",,,,,,,,,,,,,,,,,,,2.443,1.481,,,,,,,1.193,,,,,,,,,,,3.443,,,,,1.468,,,,,1.589,,,,,,,,2.982,,2.835,2.593,,,1.681,,,,,,,,,1.57,,,1.927,1.188,,,,1.867,,,0.012,,,,,,,,,,1.954,7.2,,,,,5.141,3.748,0.88,,0.999,,,,,,,,1.95,,,,,,2.299,4.18,,,,,,,4.985,,,,2.303,,,,,,,,,,,,2.21,,3.946,,,,,1.078,,,,,,,,,,2.679,1.399,,2.828,,4.785,-0.225,,,,,,,,2.381,,,,,,3.285,2.492,,,,3.236,,,,,3.178,1.277,,,,,,,,,,,2.876,,,,,,,1.806,,1.616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.877,,,,,,,,,,,,,,,,,,,,1.792,,,,,,,,,,,,,
,,"GDP per capita, USD PPPs ",,,,,,,,,,,,,,,,20412.259,,,47769.668,50124.977,,,,,,,46700.743,,,,,,,,15243.039,,,19057.78,,,,,44025.182,,,,,23477.544,,14129.6,,,,,,23642.489,,32306.937,35127.44,,,49810.325,,,,,,,,,29377.712,,,43363.482,41489.898,,,,48833.987,,,26691.12,,,,,,,,,,26689.048,51122.401,,,,,72772.024,37915.095,38146.858,,41534.125,,,,,,,,25933.705,,,,,,29896.755,105767.805,,,,,,,37781.555,,,,18582.8,,,,,,,,,,,,51284.583,,38832.778,,,,,59266.888,,,,,,,,,,27463.87,30612.364,,35920.617,,23406.33,23224.677,,,,,,,,54244.441,,,,,,30619.014,32887.982,,,13229.18,36290.997,,,,,49075.936,62897.906,,,,,,,,,,,24635.962,,,,,,,42651.342,,57325.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39632.297,,,,,,,,,,,,,,,,,,,,41949.732,,,,,,,,,,,,,
,,"GDP per capita, constant USD PPPs ",,,,,,,,,,,,,,,,,,,45083.21,42887.363,,,,,,,41249.021,,,,,,,,,,,17272.849,,,,,42376.162,,,,,21007.275,,,,,,,,20566.625,,30454.929,30643.324,,,44926.027,,,,,,,,,26383.818,,,38494.238,37207.63,,,,42893.481,,,23740.155,,,,,,,,,,24465.271,44563.444,,,,,63191.716,31715.377,33531.728,,37491.861,,,,,,,,22852.901,,,,,,26694.407,90613.865,,,,,,,35041.689,,,,16651.762,,,,,,,,,,,,46295.335,,34210.932,,,,,59397.926,,,,,,,,,,24874.915,27117.873,,35244.383,,20808.617,23164.685,,,,,,,,49290.621,,,,,,28971.714,28886.34,,,,32709.687,,,,,44971.963,53963.41,,,,,,,,,,,23392.81,,,,,,,38450.113,,52066.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35250.365,,,,,,,,,,,,,,,,,,,,38027.53,,,,,,,,,,,,,
,,"GDP per capita, annual growth rate at constant prices, %",,,,,,,,,,,,,,,,,,,0.953,0.208,,,,,,,0.663,,,,,,,,-4.358,,,,,,,,0.243,,,,,0.292,,0.817,,,,,,,,,2.376,,,0.847,,,,,,,,,1.37,,,1.653,0.782,,,,0.874,,,0.357,,,,,,,,,,2.208,5.525,,3.699,,,4.217,1.719,1.06,,1.144,,,,,,,,2.815,,,,,,3.595,1.646,,,,,,,,,,,1.242,,,,,,,,,,,,1.622,,1.81,,,,,0.209,,,,,,,,,,2.753,1.688,,2.411,,,-0.213,,,,,,,,,,,,,,3.121,2.426,,,-1.359,3.1,,,,,1.89,0.193,,,,,,,,,,,1.815,,,,,,,1.089,,0.919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.534,,,,,,,,,,,,,,,,,,,,1.19,,,,,,,,,,,,,
